#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 25 08 50 144  2.6  3.0  0.10 99.00  2.61 999 1023.8  14.9  15.4 999.0 99.0 99.00
2017 08 25 09 50 108  3.2  3.5  0.13 99.00  2.49 999 1023.8  15.1  15.4 999.0 99.0 99.00
2017 08 25 10 50 118  3.7  4.5  0.16 99.00  2.62 999 1024.1  15.1  15.4 999.0 99.0 99.00
2017 08 25 11 50 121  3.9  4.5  0.18 99.00  2.74 999 1024.3  14.9  15.4 999.0 99.0 99.00
2017 08 25 12 50 124  5.3  6.2  0.16 99.00  2.58 999 1024.6  14.8  15.5 999.0 99.0 99.00
2017 08 25 13 50 109  4.6  5.3  0.27  2.94  2.75 146 1024.9  15.0  15.5 999.0 99.0 99.00
2017 08 25 14 50 134  4.4  5.1 99.00 99.00 99.00 999 1025.1  15.0  15.6 999.0 99.0 99.00
2017 08 25 15 50 110  4.1  5.0  0.26  3.13  2.86 148 1025.3  15.1  15.8 999.0 99.0 99.00
2017 08 25 16 50 121  2.9  3.6  0.27  3.23  2.95 149 1025.5  15.0  15.9 999.0 99.0 99.00
2017 08 25 17 50 105  2.8  3.4  0.25 99.00  2.85 999 1025.5  15.1  16.0 999.0 99.0 99.00
2017 08 25 18 50  86  4.6  5.2  0.19 99.00  2.74 999 1025.0  15.2  16.1 999.0 99.0 99.00
2017 08 25 19 50  77  4.7  5.6  0.17 99.00  2.57 999 1024.6  15.5  16.1 999.0 99.0 99.00
2017 08 25 20 50  78  5.3  6.2  0.19 99.00  2.42 999 1024.2  15.8  16.2 999.0 99.0 99.00
2017 08 25 21 50  69  5.5  6.3  0.23 99.00  2.44 999 1024.1  15.9  16.1 999.0 99.0 99.00
2017 08 25 22 50  77  6.3  7.0  0.27  2.47  2.46  82 1023.9  15.8  15.9 999.0 99.0 99.00
2017 08 25 23 50  86  6.2  7.2  0.36  2.74  2.71  96 1023.5  15.9  16.1 999.0 99.0 99.00
2017 08 26 00 50  91  5.9  6.9  0.44  3.23  2.99  99 1023.3  16.1  16.3 999.0 99.0 99.00
2017 08 26 01 50  98  6.1  7.5  0.46  3.33  3.10  91 1023.3  16.4  16.5 999.0 99.0 99.00
2017 08 26 02 50 121  7.1  8.3  0.45  3.57  3.16  93 1023.5  16.5  16.6 999.0 99.0 99.00
2017 08 26 03 50 118  6.7  8.0  0.51  3.70  3.21 103 1023.6  16.6  16.6 999.0 99.0 99.00
2017 08 26 04 50 127  6.1  7.6  0.47  3.57  3.23  99 1023.7  16.4  16.4 999.0 99.0 99.00
2017 08 26 05 50 147  5.4  6.5  0.49  4.00  3.41 103 1023.9  16.2  16.2 999.0 99.0 99.00
2017 08 26 06 50 150  4.4  5.5  0.46  4.00  3.37 101 1023.6  16.0  16.0 999.0 99.0 99.00
2017 08 26 07 50 152  4.5  5.3  0.44  4.17  3.35  97 1023.7  15.7  15.8 999.0 99.0 99.00
2017 08 26 08 50 151  4.1  4.9  0.41  4.00  3.26  97 1023.8  15.7  15.7 999.0 99.0 99.00
2017 08 26 09 50 151  5.4  6.2  0.38  3.70  3.22 101 1023.4  15.8  15.7 999.0 99.0 99.00
2017 08 26 10 50 157  5.6  6.4  0.40  3.33  3.08 119 1023.5  15.9  15.7 999.0 99.0 99.00
2017 08 26 11 50 154  5.6  6.3  0.50  4.00  3.30 102 1023.7  16.0  15.7 999.0 99.0 99.00
2017 08 26 12 50 156  6.1  6.9  0.42  3.70  3.20 113 1023.4  16.1  15.8 999.0 99.0 99.00
2017 08 26 13 50 147  6.4  7.4  0.54  3.70  3.25 139 1023.4  16.0  15.8 999.0 99.0 99.00
2017 08 26 14 50 148  7.0  8.1  0.56  3.45  3.24 151 1023.4  15.9  15.8 999.0 99.0 99.00
2017 08 26 15 50 151  6.8  7.8  0.60  3.70  3.28 162 1023.4  16.3  15.9 999.0 99.0 99.00
2017 08 26 16 50 140  6.3  7.5  0.53  3.45  3.16 149 1023.2  16.5  15.9 999.0 99.0 99.00
2017 08 26 17 50 141  5.6  6.7  0.50  3.45  3.14 153 1022.8  16.8  15.9 999.0 99.0 99.00
2017 08 26 18 50 117  4.9  5.6  0.38  3.33  3.09 148 1022.7  16.9  15.9 999.0 99.0 99.00
2017 08 26 19 50 133  4.8  5.6  0.33  3.23  2.97 138 1022.4  17.0  16.0 999.0 99.0 99.00
2017 08 26 20 50 137  3.7  4.2  0.39  3.23  2.91 139 1022.3  16.5  15.9 999.0 99.0 99.00
2017 08 26 21 50 139  4.9  5.7  0.33  3.03  2.85 160 1021.7  16.1  15.8 999.0 99.0 99.00
2017 08 26 22 50 133  5.8  6.6  0.32  3.13  2.88 150 1021.2  16.4  15.8 999.0 99.0 99.00
2017 08 26 23 50 135  7.4  9.3  0.46  3.23  2.97 160 1020.4  16.3  15.7 999.0 99.0 99.00
2017 08 27 00 50 132  8.1  9.7  0.62  3.70  3.26 163 1019.9  15.8  15.6 999.0 99.0 99.00
2017 08 27 01 50 134  8.4 10.1  0.71  3.85  3.52 146 1019.6  15.5  15.6 999.0 99.0 99.00
2017 08 27 02 50 136  7.7  9.0  0.77  4.17  3.57 140 1019.5  15.6  15.6 999.0 99.0 99.00
2017 08 27 03 50 140  7.2  8.8  0.80  4.00  3.57 138 1019.2  15.6  15.6 999.0 99.0 99.00
2017 08 27 04 50 150  8.0  9.8  0.70  4.17  3.45 140 1018.9  15.3  15.6 999.0 99.0 99.00
2017 08 27 05 50 125  9.0 10.8  0.76  3.85  3.44 135 1017.9  15.5  15.6 999.0 99.0 99.00
2017 08 27 06 50 131  8.9 10.6  0.81  4.00  3.53 127 1017.2  15.7  15.6 999.0 99.0 99.00
2017 08 27 07 50 135  8.6 10.2  0.86  4.00  3.53 134 1016.6  15.6  15.5 999.0 99.0 99.00
2017 08 27 08 50 126  8.4  9.8  0.83  4.00  3.58 121 1015.8  15.5  15.4 999.0 99.0 99.00
2017 08 27 09 50 147  8.5 10.3  0.90  4.17  3.67 123 1015.1  15.2  15.4 999.0 99.0 99.00
2017 08 27 10 50 143  9.1 10.6  0.91  4.55  3.72 110 1014.5  15.0  15.4 999.0 99.0 99.00
2017 08 27 11 50 144  8.3 10.0  0.95  4.35  3.77 131 1014.3  15.3  15.4 999.0 99.0 99.00
2017 08 27 12 50 151  8.2 10.0  1.11  4.35  4.03 152 1013.9  15.7  15.3 999.0 99.0 99.00
2017 08 27 13 50 167  8.3 10.3  1.25  4.76  4.18 157 1014.0  15.8  15.2 999.0 99.0 99.00
2017 08 27 14 50 173  6.7  8.1  1.16  4.76  4.20 160 1014.0  15.7  15.2 999.0 99.0 99.00
2017 08 27 15 50 183  3.6  4.5  0.90  4.55  3.98 138 1014.4  16.1  15.3 999.0 99.0 99.00
2017 08 27 16 50 212  4.6  5.3  0.85  4.55  4.03 149 1014.5  16.3  15.3 999.0 99.0 99.00
2017 08 27 17 50 206  2.9  3.4  0.77  4.35  3.88 143 1014.6  16.0  15.4 999.0 99.0 99.00
2017 08 27 18 50 196  3.2  3.5  0.75  4.35  3.88 154 1014.8  15.9  15.4 999.0 99.0 99.00
2017 08 27 19 50 223  2.4  2.8  0.65  4.17  3.82 149 1014.7  16.1  15.5 999.0 99.0 99.00
2017 08 27 20 50 124  0.7  1.1  0.60  3.85  3.77 164 1014.5  16.1  15.6 999.0 99.0 99.00
2017 08 27 21 50 188  1.6  2.0  0.58  4.76  3.87  74 1014.8  16.3  15.9 999.0 99.0 99.00
2017 08 27 22 50 133  1.5  2.0  0.53  4.76  3.82  75 1015.2  16.0  15.9 999.0 99.0 99.00
2017 08 27 23 50 130  2.0  2.3  0.44  5.56  3.71  62 1015.2  16.1  15.8 999.0 99.0 99.00
2017 08 28 00 50 130  2.9  3.2  0.41  4.17  3.55  55 1015.4  16.0  15.7 999.0 99.0 99.00
2017 08 28 01 50 148  2.6  3.0  0.39  5.26  3.67  64 1015.7  16.1  15.7 999.0 99.0 99.00
2017 08 28 02 50 139  2.1  2.3  0.39  5.26  3.79  66 1016.0  15.8  15.6 999.0 99.0 99.00
2017 08 28 03 50 146  2.3  2.8  0.37  4.00  3.75  63 1016.0  15.8  15.5 999.0 99.0 99.00
2017 08 28 04 50 103  1.5  1.7  0.31  4.35  3.85  58 1016.3  15.6  15.5 999.0 99.0 99.00
2017 08 28 05 50  99  1.6  1.8  0.33  4.17  4.13  66 1016.5  15.1  15.4 999.0 99.0 99.00
2017 08 28 06 50  33  0.9  1.3  0.42  7.14  4.94  71 1016.4  14.9  15.4 999.0 99.0 99.00
2017 08 28 07 50   2  1.5  2.4  0.47  6.67  5.28  83 1016.7  14.6  15.5 999.0 99.0 99.00
2017 08 28 08 50  13  4.0  4.5  0.48  6.67  5.39  86 1016.9  14.4  15.5 999.0 99.0 99.00
2017 08 28 09 50  35  3.7  4.3  0.53  6.67  5.41  86 1017.5  14.5  15.5 999.0 99.0 99.00
2017 08 28 10 50  20  3.0  3.8  0.49  6.25  5.09  84 1017.8  15.1  15.5 999.0 99.0 99.00
2017 08 28 11 50  16  2.7  3.7  0.48  6.67  4.92  79 1018.3  14.9  15.5 999.0 99.0 99.00
2017 08 28 12 50  19  2.7  3.7  0.44  6.67  4.69  83 1018.6  14.9  15.5 999.0 99.0 99.00
2017 08 28 13 50  20  3.1  3.6  0.43  6.25  4.61  83 1018.8  14.9  15.5 999.0 99.0 99.00
2017 08 28 14 50  32  1.6  2.2  0.44  6.25  4.35  76 1018.9  15.0  15.5 999.0 99.0 99.00
2017 08 28 15 50  19  2.8  3.5  0.38  6.25  4.27  80 1019.2  15.0  15.9 999.0 99.0 99.00
2017 08 28 16 50  51  1.9  2.2  0.36  5.88  4.23  80 1019.4  15.1  15.9 999.0 99.0 99.00
2017 08 28 17 50 347  1.1  1.7  0.33  5.56  4.05  76 1019.4  15.2  16.2 999.0 99.0 99.00
2017 08 28 18 50 339  1.9  2.2  0.32  5.56  4.05  69 1019.4  15.3  16.5 999.0 99.0 99.00
2017 08 28 19 50  34  0.6  1.0  0.28  4.55  4.04  69 1019.4  15.5  16.8 999.0 99.0 99.00
2017 08 28 20 50  11  0.9  1.3  0.26  4.17  3.94  62 1019.1  15.5  17.1 999.0 99.0 99.00
2017 08 28 21 50 309  2.7  3.0  0.24 99.00  4.05 999 1018.9  15.5  17.0 999.0 99.0 99.00
2017 08 28 22 50 337  1.5  2.0  0.22 99.00  4.09 999 1019.2  15.8  16.8 999.0 99.0 99.00
2017 08 28 23 50   3  1.6  2.0  0.22 99.00  4.04 999 1019.1  15.2  16.8 999.0 99.0 99.00
2017 08 29 00 50 359  0.3  1.1  0.19 99.00  3.97 999 1019.1  15.8  16.8 999.0 99.0 99.00
2017 08 29 01 50 326  1.5  1.8  0.19 99.00  3.84 999 1019.3  15.8  16.6 999.0 99.0 99.00
2017 08 29 02 50  10  1.5  2.3  0.19 99.00  3.66 999 1019.5  15.7  16.6 999.0 99.0 99.00
2017 08 29 03 50  89  0.9  1.3  0.18 99.00  3.63 999 1019.6  15.6  16.5 999.0 99.0 99.00
2017 08 29 04 50  85  0.4  0.8  0.15 99.00  3.59 999 1019.4  15.6  16.6 999.0 99.0 99.00
2017 08 29 05 50 314  0.8  1.4  0.13 99.00  3.54 999 1019.5  15.3  16.6 999.0 99.0 99.00
2017 08 29 06 50 311  1.6  2.4  0.13 99.00  3.52 999 1019.3  15.1  16.4 999.0 99.0 99.00
2017 08 29 07 50 315  1.7  2.1  0.13 99.00  3.53 999 1019.3  14.8  16.5 999.0 99.0 99.00
2017 08 29 08 50 355  1.2  1.5  0.14 99.00  3.34 999 1019.1  14.9  16.1 999.0 99.0 99.00
2017 08 29 09 50 328  1.1  2.2  0.13 99.00  3.52 999 1019.2  14.4  16.0 999.0 99.0 99.00
2017 08 29 10 50 305  1.3  2.3  0.13 99.00  3.42 999 1019.3  14.1  15.8 999.0 99.0 99.00
2017 08 29 11 50 248  1.3  1.8  0.12 99.00  3.38 999 1019.7  13.9  15.9 999.0 99.0 99.00
2017 08 29 12 50 223  2.0  2.9  0.11 99.00  3.25 999 1019.8  13.8  16.0 999.0 99.0 99.00
2017 08 29 13 50 245  2.7  3.4  0.10 99.00  3.49 999 1019.8  13.8  16.1 999.0 99.0 99.00
2017 08 29 14 50 260  2.6  3.9  0.09 99.00  3.47 999 1019.7  14.0  16.2 999.0 99.0 99.00
2017 08 29 15 50 247  3.2  4.5  0.11 99.00  3.28 999 1019.9  14.3  16.3 999.0 99.0 99.00
2017 08 29 16 50 238  3.5  4.4  0.08 99.00  3.64 999 1019.7  14.6  16.3 999.0 99.0 99.00
2017 08 29 17 50 228  3.1  3.9  0.06 99.00  3.58 999 1019.4  14.8  16.3 999.0 99.0 99.00
2017 08 29 18 50 224  3.8  4.8  0.06 99.00  3.52 999 1018.9  15.1  16.4 999.0 99.0 99.00
2017 08 29 19 50 206  5.1  6.2  0.08 99.00  2.74 999 1018.3  14.9  16.3 999.0 99.0 99.00
2017 08 29 20 50 220  4.0  5.0  0.16 99.00  2.34 999 1018.1  15.1  16.3 999.0 99.0 99.00
2017 08 29 21 50 238  2.4  3.0  0.17 99.00  2.42 999 1017.4  14.9  16.2 999.0 99.0 99.00
2017 08 29 22 50 277  1.4  1.8  0.15 99.00  2.48 999 1016.8  14.9  16.3 999.0 99.0 99.00
2017 08 29 23 50 233  0.8  1.1  0.14 99.00  2.53 999 1016.1  14.9  16.2 999.0 99.0 99.00
2017 08 30 00 50 187  1.1  1.6  0.11 99.00  2.56 999 1016.1  14.8  16.2 999.0 99.0 99.00
2017 08 30 02 50 203  2.8  3.8  0.08 99.00  2.79 999 1015.4  15.8  16.3 999.0 99.0 99.00
2017 08 30 03 50 215  2.5  2.8  0.08 99.00  2.72 999 1015.3  16.4  16.2 999.0 99.0 99.00
2017 08 30 04 50 210  4.0  4.5  0.07 99.00  2.68 999 1014.8  16.8  16.1 999.0 99.0 99.00
2017 08 30 05 50 221  6.0  6.9  0.07 99.00  2.65 999 1014.2  17.5  16.1 999.0 99.0 99.00
2017 08 30 06 50 233  4.0  4.7  0.22 99.00  2.36 999 1014.2  17.5  16.1 999.0 99.0 99.00
2017 08 30 07 50 198  1.2  1.9  0.30  2.74  2.62 207 1014.3  17.5  16.1 999.0 99.0 99.00
2017 08 30 08 50 164  1.6  2.1  0.33  3.13  2.86 199 1014.2  17.1  16.1 999.0 99.0 99.00
2017 08 30 09 50 200  3.3  3.8  0.34  3.57  3.12 194 1013.7  17.0  16.1 999.0 99.0 99.00
2017 08 30 10 50 286  1.4  1.6  0.36  3.85  3.30 197 1014.2  16.7  16.1 999.0 99.0 99.00
2017 08 30 11 50 323  2.4  3.2  0.32  3.85  3.26 201 1014.6  16.5  16.1 999.0 99.0 99.00
2017 08 30 12 50   3  6.0  7.7  0.33  4.00  3.55 208 1015.4  16.4  16.1 999.0 99.0 99.00
2017 08 30 13 50   5 10.1 11.8  0.35  4.17  3.13 212 1016.0  16.9  16.0 999.0 99.0 99.00
2017 08 30 14 50  17  8.2  9.9  0.63  3.13  3.06  30 1017.2  16.5  15.7 999.0 99.0 99.00
2017 08 30 15 50  16  7.9  9.2  0.68  3.57  3.23  29 1018.2  16.4  15.9 999.0 99.0 99.00
2017 08 30 16 50  18  7.0  8.3  0.64  3.70  3.35  34 1019.0  16.4  15.9 999.0 99.0 99.00
2017 08 30 17 50  31  7.0  8.0  0.61  4.17  3.37  29 1019.8  16.5  15.8 999.0 99.0 99.00
2017 08 30 18 50  58  7.2  8.2  0.64  4.00  3.47  23 1020.5  16.5  15.9 999.0 99.0 99.00
2017 08 30 19 50  55  7.3  8.7  0.67  4.17  3.45  31 1020.6  16.2  15.9 999.0 99.0 99.00
2017 08 30 20 50  53  7.3  8.8  0.78  4.35  3.61  59 1020.8  16.2  15.9 999.0 99.0 99.00
2017 08 30 21 50  60  7.1  8.4  0.91  4.55  3.92  63 1021.2  16.2  15.8 999.0 99.0 99.00
2017 08 30 22 50  62  7.5  8.7  0.89  4.76  4.04  57 1021.5  15.9  15.9 999.0 99.0 99.00
2017 08 30 23 50  65  8.4  9.7  0.94  4.76  4.01  56 1021.8  15.5  15.9 999.0 99.0 99.00
2017 08 31 00 50  54  7.0  8.3  0.98  4.76  4.11  67 1022.3  15.6  15.8 999.0 99.0 99.00
2017 08 31 01 50  67  5.5  6.7  1.00  5.26  4.26  62 1023.1  15.8  15.8 999.0 99.0 99.00
2017 08 31 02 50  54  4.6  5.6  0.84  5.00  4.05  53 1023.6  15.7  15.7 999.0 99.0 99.00
2017 08 31 03 50  58  4.0  4.9  0.78  5.00  4.05  65 1024.0  15.6  15.6 999.0 99.0 99.00
2017 08 31 04 50  64  2.1  2.6  0.70  4.76  3.90  73 1024.3  15.4  15.6 999.0 99.0 99.00
2017 08 31 05 50  64  3.1  3.7  0.61  4.55  3.94  62 1024.4  15.4  15.6 999.0 99.0 99.00
2017 08 31 06 50  50  3.8  4.5  0.56  4.76  3.84  85 1024.5  15.4  15.7 999.0 99.0 99.00
2017 08 31 07 50  44  5.8  6.5  0.54  5.00  3.59  84 1024.4  15.2  15.7 999.0 99.0 99.00
2017 08 31 08 50  46  5.3  6.5  0.58  4.76  3.44  72 1024.7  14.8  15.6 999.0 99.0 99.00
2017 08 31 09 50  60  5.7  6.7  0.54  5.00  3.41  80 1025.3  14.7  15.6 999.0 99.0 99.00
2017 08 31 10 50  70  4.9  5.7  0.54  4.55  3.38  71 1025.6  14.5  15.6 999.0 99.0 99.00
2017 08 31 11 50  93  3.5  4.2  0.51  4.76  3.52  76 1026.1  14.6  15.6 999.0 99.0 99.00
2017 08 31 12 50 130  3.7  4.9  0.43  3.85  3.46  68 1026.7  14.6  15.6 999.0 99.0 99.00
2017 08 31 13 50 125  3.7  4.5  0.39  4.35  3.45  68 1027.0  14.5  15.6 999.0 99.0 99.00
2017 08 31 14 50 125  3.9  4.9  0.35  4.35  3.51  71 1027.2  14.5  15.7 999.0 99.0 99.00
2017 08 31 15 50 132  3.9  4.8  0.33  4.55  3.35  66 1027.4  14.3  15.7 999.0 99.0 99.00
2017 08 31 16 50 117  3.9  4.8  0.30  4.55  3.28  59 1027.7  14.3  15.8 999.0 99.0 99.00
2017 08 31 17 50 117  4.0  5.3  0.32  4.35  3.30  63 1027.3  14.2  15.8 999.0 99.0 99.00
2017 08 31 18 50 120  3.5  4.5  0.28  4.35  3.23  67 1027.0  14.1  15.9 999.0 99.0 99.00
2017 08 31 19 50  96  3.1  4.6  0.31  5.26  3.38  80 1026.7  14.1  16.0 999.0 99.0 99.00
2017 08 31 20 50  32  3.5  4.7  0.33  5.00  3.64  84 1026.3  14.2  16.1 999.0 99.0 99.00
2017 08 31 21 50  37  4.5  5.1  0.31  4.76  3.41  84 1025.8  14.3  16.1 999.0 99.0 99.00
2017 08 31 22 50  53  5.8  6.8  0.28  4.35  3.30  76 1025.6  14.4  16.0 999.0 99.0 99.00
2017 08 31 23 50  66  6.8  8.1  0.37  4.35  2.95  87 1025.1  14.3  15.9 999.0 99.0 99.00
2017 09 01 00 50  71  6.8  8.3  0.47  2.94  2.93  91 1024.9  14.3  15.9 999.0 99.0 99.00
2017 09 01 01 50  78  6.9  7.9  0.56  3.23  3.25  87 1024.8  14.5  15.8 999.0 99.0 99.00
2017 09 01 02 50 103  7.3  8.4  0.57  3.45  3.17  97 1024.7  14.4  15.7 999.0 99.0 99.00
2017 09 01 03 50 127  6.8  8.0  0.64  3.70  3.27  94 1024.6  14.4  15.7 999.0 99.0 99.00
2017 09 01 04 50 127  6.9  7.9  0.59  3.70  3.21  91 1024.4  14.3  15.6 999.0 99.0 99.00
2017 09 01 05 50 140  7.6  9.4  0.53  3.70  3.21  92 1024.2  14.0  15.7 999.0 99.0 99.00
2017 09 01 06 50 149  7.9  9.4  0.62  3.23  3.18 116 1023.6  13.9  15.8 999.0 99.0 99.00
2017 09 01 07 50 150  8.4  9.6  0.64  3.45  3.21 118 1023.5  13.8  15.8 999.0 99.0 99.00
2017 09 01 08 50 169  8.0  9.6  0.69  3.45  3.54 130 1023.3  13.6  15.8 999.0 99.0 99.00
2017 09 01 09 50 177  5.9  7.0  0.66  4.00  3.48 130 1023.6  13.9  15.7 999.0 99.0 99.00
2017 09 01 10 50 200  7.7  9.3  0.56  4.17  3.53 123 1023.4  14.3  15.6 999.0 99.0 99.00
2017 09 01 11 50 200  6.9  8.1  0.57  4.17  3.28 127 1023.7  14.0  15.5 999.0 99.0 99.00
2017 09 01 12 50 202  7.1  8.9  0.84  4.35  3.79 165 1024.2  13.9  15.5 999.0 99.0 99.00
2017 09 01 13 50 199  7.2  8.4  0.84  4.55  3.88 185 1024.0  13.7  15.4 999.0 99.0 99.00
2017 09 01 14 50 202  5.6  6.5  0.84  4.55  3.91 185 1023.7  13.7  15.3 999.0 99.0 99.00
2017 09 01 15 50 201  5.1  6.3  0.76  4.17  3.83 185 1023.1  14.0  15.3 999.0 99.0 99.00
2017 09 01 16 50 190  4.3  5.5  0.69  4.35  3.78 192 1022.6  14.1  15.3 999.0 99.0 99.00
2017 09 01 17 50 204  4.1  4.9  0.60  4.55  3.76 202 1021.9  14.8  15.4 999.0 99.0 99.00
2017 09 01 18 50 154  2.4  3.2  0.55  4.35  3.73 214 1021.3  14.7  15.5 999.0 99.0 99.00
2017 09 01 19 50  72  1.4  1.8  0.46  4.35  3.57 234 1020.4  14.7  16.0 999.0 99.0 99.00
2017 09 01 20 50  74  2.7  3.2  0.39  4.17  3.53 243 1019.5  15.0  16.1 999.0 99.0 99.00
2017 09 01 21 50  79  3.9  4.5  0.34  3.57  3.39 233 1019.1  15.3  16.0 999.0 99.0 99.00
2017 09 01 22 50  86  3.8  4.4  0.29  3.45  3.51 232 1018.6  15.6  15.9 999.0 99.0 99.00
2017 09 01 23 50 107  5.0  5.6  0.24 99.00  3.16 999 1017.6  15.7  15.9 999.0 99.0 99.00
2017 09 02 00 50 132  4.5  5.3  0.24 99.00  2.90 999 1017.0  15.9  15.9 999.0 99.0 99.00
2017 09 02 01 50 153  4.8  5.6  0.23 99.00  2.77 999 1016.6  16.4  15.9 999.0 99.0 99.00
2017 09 02 02 50 196  6.5  7.4  0.20 99.00  2.93 999 1016.3  17.3  15.9 999.0 99.0 99.00
2017 09 02 03 50 198  6.7  7.5  0.25 99.00  2.63 999 1015.7  17.2  15.8 999.0 99.0 99.00
2017 09 02 04 50 191  6.5  7.4  0.35  2.74  2.74 170 1015.4  16.9  15.7 999.0 99.0 99.00
2017 09 02 05 50 201  5.3  6.0  0.41  3.13  2.95 159 1014.7  16.5  15.6 999.0 99.0 99.00
2017 09 02 06 50 210  5.2  6.3  0.38  3.23  3.04 166 1014.2  16.5  15.5 999.0 99.0 99.00
2017 09 02 07 50 210  6.3  8.5  0.42  3.23  3.04 188 1013.2  15.6  15.4 999.0 99.0 99.00
2017 09 02 08 50 202  7.0  8.5  0.68  3.85  3.41 205 1012.1  14.9  15.3 999.0 99.0 99.00
2017 09 02 09 50 219  8.5 11.9  0.95  4.00  3.72 193 1012.0  15.4  15.2 999.0 99.0 99.00
2017 09 02 10 50 223 10.5 12.7  1.11  4.55  4.02 202 1011.2  15.3  15.1 999.0 99.0 99.00
2017 09 02 11 50 211 11.3 13.9  1.12  5.00  4.22 198 1010.4  15.3  15.1 999.0 99.0 99.00
2017 09 02 12 50 221 11.3 13.1  1.50  5.00  4.45 197 1010.3  15.3  15.0 999.0 99.0 99.00
2017 09 02 13 50 214 11.0 13.2  1.61  5.88  4.74 196 1010.1  15.4  15.0 999.0 99.0 99.00
2017 09 02 14 50 210 10.7 12.9  1.53  5.56  4.49 206 1010.0  15.3  15.0 999.0 99.0 99.00
2017 09 02 15 50 219 10.0 12.3  1.38  5.00  4.32 205 1009.9  15.6  15.0 999.0 99.0 99.00
2017 09 02 16 50 221 10.3 12.1  1.25  5.26  4.13 200 1009.4  15.7  15.0 999.0 99.0 99.00
2017 09 02 17 50 219  9.2 10.7  1.12  4.76  3.99 202 1009.3  15.9  15.0 999.0 99.0 99.00
2017 09 02 18 50 225  9.1 10.5  1.09  5.00  3.88 212 1009.0  16.1  15.1 999.0 99.0 99.00
2017 09 02 19 50 227  7.8  9.1  1.04  5.00  3.96 207 1008.6  16.6  15.1 999.0 99.0 99.00
2017 09 02 20 50 220  6.6  8.0  1.03  5.00  4.03 210 1008.5  16.8  15.2 999.0 99.0 99.00
2017 09 02 21 50 331  4.2  6.5  0.88  4.55  4.02 225 1009.3  17.1  15.3 999.0 99.0 99.00
2017 09 02 22 50 241  3.1  3.7  0.74  4.76  3.93 228 1009.5  17.5  15.3 999.0 99.0 99.00
2017 09 02 23 50 216  2.2  2.7  0.62  4.76  3.79 224 1009.7  16.7  15.3 999.0 99.0 99.00
2017 09 03 00 50 241  2.9  3.7  0.49  4.17  3.71 224 1009.9  16.8  15.2 999.0 99.0 99.00
2017 09 03 01 50 222  1.4  1.7  0.37  4.17  3.58 222 1010.2  16.3  15.2 999.0 99.0 99.00
2017 09 03 02 50 227  2.0  2.2  0.30  3.85  3.49 222 1010.4  16.3  15.1 999.0 99.0 99.00
2017 09 03 03 50 250  3.3  3.7  0.26  3.70  3.42 214 1010.4  16.6  14.9 999.0 99.0 99.00
2017 09 03 04 50 257  3.4  3.7  0.22 99.00  3.23 999 1010.5  16.9  14.9 999.0 99.0 99.00
2017 09 03 05 50 269  4.5  5.1  0.21 99.00  3.09 999 1010.3  17.0  15.1 999.0 99.0 99.00
2017 09 03 06 50 250  3.3  3.8  0.19 99.00  3.08 999 1010.2  16.1  15.1 999.0 99.0 99.00
2017 09 03 07 50 257  6.2  7.5  0.20 99.00  2.88 999 1010.0  16.5  15.0 999.0 99.0 99.00
2017 09 03 08 50 265  6.8  7.8  0.31  2.60  2.67 235 1010.2  16.4  15.0 999.0 99.0 99.00
2017 09 03 09 50 255  5.8  7.0  0.41  2.74  2.80 245 1010.4  16.2  14.9 999.0 99.0 99.00
2017 09 03 10 50 259  6.7  7.9  0.44  3.03  2.90 240 1010.2  16.3  15.0 999.0 99.0 99.00
2017 09 03 11 50 257  5.5  6.4  0.57  3.57  3.20 242 1010.5  16.3  15.1 999.0 99.0 99.00
2017 09 03 12 50 238  5.5  6.4  0.48  3.57  3.10 241 1010.4  16.3  15.2 999.0 99.0 99.00
2017 09 03 13 50 229  5.3  6.0  0.43  3.70  3.10 235 1010.4  16.2  15.2 999.0 99.0 99.00
2017 09 03 14 50 229  6.2  7.1  0.42  3.70  3.20 238 1010.3  15.9  15.2 999.0 99.0 99.00
2017 09 03 15 50 233  5.2  5.9  0.40  3.70  3.16 231 1010.1  15.9  15.2 999.0 99.0 99.00
2017 09 03 16 50 225  4.0  5.5  0.38  3.85  3.28 235 1010.0  16.2  15.3 999.0 99.0 99.00
2017 09 03 17 50 233  4.8  5.7  0.37  3.85  3.37 223 1009.3  16.4  15.3 999.0 99.0 99.00
2017 09 03 18 50 222  3.4  3.8  0.44  4.00  3.46 229 1009.0  16.3  15.2 999.0 99.0 99.00
2017 09 03 19 50 219  3.7  4.3  0.46  4.35  3.73 243 1007.8  16.5  15.2 999.0 99.0 99.00
2017 09 03 20 50 209  4.4  5.0  0.48  4.00  3.76 234 1006.7  16.9  15.2 999.0 99.0 99.00
2017 09 03 21 50 223  3.0  3.4  0.45  4.17  3.65 253 1006.1  17.1  15.3 999.0 99.0 99.00
2017 09 03 22 50 146  1.0  1.2  0.41  3.85  3.54 259 1005.2  17.7  15.4 999.0 99.0 99.00
2017 09 03 23 50  47  4.2  5.2  0.36  4.00  3.47 274 1004.2  16.3  15.4 999.0 99.0 99.00
