#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 04 10 00  89  8.1  9.7  1.42  5.26  4.46 999 1013.7  15.8 999.0 999.0 99.0 99.00
2007 09 04 11 00  86  9.1 10.4  1.29  5.00  4.16 999 1013.4  15.5 999.0 999.0 99.0 99.00
2007 09 04 12 00  86  7.9  9.5  1.27  5.00  4.09 999 1013.2  16.0 999.0 999.0 99.0 99.00
2007 09 04 13 00  90  7.6  9.1  1.08  5.00  4.12 999 1013.5  16.0 999.0 999.0 99.0 99.00
2007 09 04 14 00  76  8.3 10.1  1.04  5.00  4.04 999 1013.4  15.9 999.0 999.0 99.0 99.00
2007 09 04 15 00  77  8.3  9.6  1.03  5.00  4.03 999 1013.7  16.0 999.0 999.0 99.0 99.00
2007 09 04 16 00  78  7.1  8.2  0.98  5.00  4.03 999 1014.1  16.0 999.0 999.0 99.0 99.00
2007 09 04 17 00  64  9.3 11.0  0.94  4.76  3.89 999 1013.5  15.7 999.0 999.0 99.0 99.00
2007 09 04 18 00  68  7.9  9.0  1.02  4.76  3.93 999 1013.5  15.9 999.0 999.0 99.0 99.00
2007 09 04 19 00  63  8.8 10.4  0.93  4.76  3.88 999 1013.4  15.8 999.0 999.0 99.0 99.00
2007 09 04 20 00  65  9.4 10.8  1.12  4.55  3.92 999 1013.2  15.7 999.0 999.0 99.0 99.00
2007 09 04 21 00  61  9.1 11.0  1.16  4.76  3.96 999 1013.1  15.9 999.0 999.0 99.0 99.00
2007 09 04 22 00  61  8.7 10.5  1.18  5.00  4.16 999 1013.1  15.9 999.0 999.0 99.0 99.00
2007 09 04 23 00  62  8.4  9.7  1.27  4.76  4.10 999 1013.1  15.8 999.0 999.0 99.0 99.00
2007 09 05 00 00  58  8.7 10.1  1.23  5.00  4.16 999 1012.7  15.8 999.0 999.0 99.0 99.00
2007 09 05 01 00  63  8.2 10.0  1.20  5.00  4.12 999 1012.5  15.7 999.0 999.0 99.0 99.00
2007 09 05 02 00  67  8.0  9.3  1.04  4.35  3.98 999 1012.8  15.8 999.0 999.0 99.0 99.00
2007 09 05 03 00  69  7.2  8.7  0.98  4.76  4.01 999 1012.8  15.8 999.0 999.0 99.0 99.00
2007 09 05 04 00  67  6.2  7.4  0.87  4.76  4.06 999 1012.5  15.8 999.0 999.0 99.0 99.00
2007 09 05 05 00  64  6.6  8.1  0.76  4.76  3.90 999 1012.2  15.9 999.0 999.0 99.0 99.00
2007 09 05 06 00  73  6.2  7.3  0.74  4.55  3.75 999 1011.9  15.9 999.0 999.0 99.0 99.00
2007 09 05 07 00  63  5.9  7.0  0.65  4.76  3.76 999 1011.6  15.7 999.0 999.0 99.0 99.00
2007 09 05 08 00  66  5.7  6.5  0.58  4.35  3.65 999 1011.0  15.6 999.0 999.0 99.0 99.00
2007 09 05 09 00  71  5.0  5.8  0.57  4.55  3.57 999 1010.7  15.7 999.0 999.0 99.0 99.00
2007 09 05 10 00  69  3.6  4.1  0.51  4.35  3.71 999 1010.6  15.8 999.0 999.0 99.0 99.00
2007 09 05 11 00  67  2.3  2.7  0.50  4.17  3.65 999 1010.7  15.8 999.0 999.0 99.0 99.00
2007 09 05 12 00 113  1.5  1.8  0.48  4.00  3.60 999 1010.6  15.8 999.0 999.0 99.0 99.00
2007 09 05 13 00 177  1.3  1.7  0.45  4.35  3.64 999 1010.7  15.9 999.0 999.0 99.0 99.00
2007 09 05 14 00 234  2.1  2.5  0.41  3.57  3.67 999 1010.6  15.7 999.0 999.0 99.0 99.00
2007 09 05 15 00 235  2.0  2.5  0.38  4.17  3.64 999 1010.5  15.7 999.0 999.0 99.0 99.00
2007 09 05 16 00 225  3.8  4.4  0.32  3.85  3.74 999 1010.2  15.5 999.0 999.0 99.0 99.00
2007 09 05 17 00 238  3.2  3.8  0.29  4.00  3.83 999 1010.1  15.4 999.0 999.0 99.0 99.00
2007 09 05 18 00 251  2.1  2.4  0.23  3.85  3.85 999 1009.3  15.5 999.0 999.0 99.0 99.00
2007 09 05 19 00 215  1.5  1.8  0.24  3.85  3.79 999 1009.1  15.5 999.0 999.0 99.0 99.00
2007 09 05 20 00 211  0.6  0.8  0.23  5.26  3.78 999 1008.3  16.0 999.0 999.0 99.0 99.00
2007 09 05 21 00 144  2.4  2.8  0.20  5.26  3.83 999 1007.2  16.8 999.0 999.0 99.0 99.00
2007 09 05 22 00  28  1.3  1.6  0.19  5.00  4.03 999 1006.9  17.4 999.0 999.0 99.0 99.00
2007 09 05 23 00  93  1.3  1.6  0.19  5.26  4.22 999 1006.4  17.5 999.0 999.0 99.0 99.00
2007 09 06 00 00 123  2.6  2.9  0.20  5.00  4.18 999 1005.9  17.7 999.0 999.0 99.0 99.00
2007 09 06 01 00 196  5.8  6.5  0.18  5.00  4.17 999 1005.7  20.3 999.0 999.0 99.0 99.00
2007 09 06 02 00 208  5.2  5.7  0.19  5.00  4.01 999 1006.3  19.4 999.0 999.0 99.0 99.00
2007 09 06 03 00 217  5.3  6.0  0.18  5.00  4.15 999 1006.5  19.8 999.0 999.0 99.0 99.00
2007 09 06 04 00 197  8.0  8.8  0.39  2.94  2.99 999 1006.0  20.3 999.0 999.0 99.0 99.00
2007 09 06 05 00 197  7.6  8.6  0.54  3.45  3.28 999 1005.7  19.7 999.0 999.0 99.0 99.00
2007 09 06 06 00 203  7.0  7.8  0.58  3.57  3.39 999 1005.7  19.1 999.0 999.0 99.0 99.00
2007 09 06 07 00 199  6.3  7.0  0.51  3.45  3.39 999 1005.9  18.7 999.0 999.0 99.0 99.00
2007 09 06 08 00 196  7.0  7.8  0.49  3.45  3.31 999 1005.5  19.0 999.0 999.0 99.0 99.00
2007 09 06 09 00 196  7.4  8.4  0.57  3.85  3.35 999 1005.2  19.2 999.0 999.0 99.0 99.00
2007 09 06 10 00 200  6.8  7.6  0.56  3.57  3.37 999 1005.9  18.6 999.0 999.0 99.0 99.00
2007 09 06 11 00 195  6.8  7.6  0.46  3.70  3.27 999 1005.9  18.5 999.0 999.0 99.0 99.00
2007 09 06 12 00 190  6.3  7.0  0.53  3.45  3.28 999 1006.2  18.2 999.0 999.0 99.0 99.00
2007 09 06 13 00 198  6.3  7.3  0.46  3.45  3.26 999 1006.1  18.4 999.0 999.0 99.0 99.00
2007 09 06 14 00 196  6.4  7.1  0.50  3.23  3.28 999 1005.9  18.6 999.0 999.0 99.0 99.00
2007 09 06 15 00 206  4.0  4.3  0.45  3.57  3.30 999 1006.5  17.8 999.0 999.0 99.0 99.00
2007 09 06 16 00 201  5.4  5.9  0.40  3.45  3.27 999 1006.4  18.1 999.0 999.0 99.0 99.00
2007 09 06 17 00 222  4.7  5.3  0.35  3.57  3.27 999 1006.4  18.8 999.0 999.0 99.0 99.00
2007 09 06 18 00 250  1.5  1.8  0.31  3.33  3.19 999 1006.4  18.7 999.0 999.0 99.0 99.00
2007 09 06 19 00 228  1.1  1.3  0.27  3.33  3.09 999 1005.5  19.9 999.0 999.0 99.0 99.00
2007 09 06 20 00 129  1.5  1.8  0.23  3.33  3.11 999 1004.9  20.4 999.0 999.0 99.0 99.00
2007 09 06 21 00 102  2.4  3.2  0.21  3.33  3.16 999 1004.1  20.4 999.0 999.0 99.0 99.00
2007 09 06 22 00  81  4.5  5.4  0.20  3.23  3.17 999 1003.8  19.0 999.0 999.0 99.0 99.00
2007 09 06 23 00  82  4.8  5.3  0.19  3.33  3.20 999 1003.6  19.0 999.0 999.0 99.0 99.00
2007 09 07 00 00  90  7.3  8.9  0.16  3.23  3.20 999 1003.2  18.7 999.0 999.0 99.0 99.00
2007 09 07 01 00 106  6.9  8.3  0.24  2.50  2.84 999 1003.1  18.9 999.0 999.0 99.0 99.00
2007 09 07 02 00 133  5.4  6.7  0.29  2.70  2.79 999 1003.6  19.7 999.0 999.0 99.0 99.00
2007 09 07 03 00 177  6.5  7.3  0.28  2.78  2.80 999 1003.2  19.9 999.0 999.0 99.0 99.00
2007 09 07 04 00 203  4.5  5.3  0.49  2.94  3.13 999 1003.6  19.0 999.0 999.0 99.0 99.00
2007 09 07 05 00 316  3.2  3.8  0.62  3.57  3.44 999 1003.7  17.8 999.0 999.0 99.0 99.00
2007 09 07 06 00  62  2.0  3.3  0.58  4.00  3.54 999 1002.5  17.5 999.0 999.0 99.0 99.00
2007 09 07 07 00  99  3.7  4.7  0.47  3.57  3.39 999 1000.7  17.3 999.0 999.0 99.0 99.00
2007 09 07 08 00 111  3.1  3.6  0.47  3.85  3.41 999 1000.8  17.4 999.0 999.0 99.0 99.00
2007 09 07 09 00 147  3.9  4.7  0.42  3.85  3.38 999 1000.2  17.9 999.0 999.0 99.0 99.00
2007 09 07 10 00 169  5.4  6.0  0.37  3.70  3.31 999  999.5  18.6 999.0 999.0 99.0 99.00
2007 09 07 11 00 193  5.2  6.0  0.31  3.03  3.10 999  999.2  18.4 999.0 999.0 99.0 99.00
2007 09 07 12 00 251  6.8  8.2  0.29  3.23  3.07 999  998.9  18.5 999.0 999.0 99.0 99.00
2007 09 07 13 00 271  9.3 11.4  0.50  2.86  2.93 999  998.4  17.2 999.0 999.0 99.0 99.00
2007 09 07 14 00 284  9.4 11.3  0.61  3.45  3.24 999  998.6  16.5 999.0 999.0 99.0 99.00
2007 09 07 15 00 287  9.5 11.0  0.81  3.70  3.42 999  999.2  16.0 999.0 999.0 99.0 99.00
2007 09 07 16 00 298  7.7  8.9 99.00 99.00 99.00 999 1000.2  16.5 999.0 999.0 99.0 99.00
2007 09 07 17 00 291  7.9  9.3  0.94  4.76  3.87 999 1001.7  16.5 999.0 999.0 99.0 99.00
2007 09 07 18 00 304  8.5  9.6 99.00 99.00 99.00 999 1003.1  16.8 999.0 999.0 99.0 99.00
2007 09 07 19 00 319  8.6 10.3  0.94  4.55  3.88 999 1004.5  16.9 999.0 999.0 99.0 99.00
2007 09 07 20 00 325  6.8  8.2  0.82  4.17  3.76 999 1006.1  17.2 999.0 999.0 99.0 99.00
2007 09 07 21 00 353  4.7  5.8 99.00 99.00 99.00 999 1007.2  17.2 999.0 999.0 99.0 99.00
2007 09 07 22 00 339  2.4  2.7  0.76  4.17  3.75 999 1008.3  17.2 999.0 999.0 99.0 99.00
2007 09 07 23 00 169  0.9  1.4  0.82  4.17  3.88 999 1009.2  17.3 999.0 999.0 99.0 99.00
2007 09 08 00 00 158  2.4  2.8  0.67  4.00  3.81 999 1010.0  16.5 999.0 999.0 99.0 99.00
2007 09 08 01 00 140  3.2  3.7  0.51  4.00  3.70 999 1010.6  16.7 999.0 999.0 99.0 99.00
2007 09 08 02 00 118  5.7  6.5  0.47  4.00  3.59 999 1011.1  16.5 999.0 999.0 99.0 99.00
2007 09 08 03 00 125  6.6  7.9  0.40  3.57  3.52 999 1011.3  16.4 999.0 999.0 99.0 99.00
2007 09 08 04 00 144  6.1  6.9  0.43  3.70  3.32 999 1011.9  16.4 999.0 999.0 99.0 99.00
2007 09 08 05 00 152  2.9  3.4  0.45  2.94  3.18 999 1012.5  16.3 999.0 999.0 99.0 99.00
2007 09 08 06 00 279  6.8  7.9  0.43  3.13  3.36 999 1012.5  17.0 999.0 999.0 99.0 99.00
2007 09 08 07 00 291  7.5  8.8 99.00 99.00 99.00 999 1013.3  16.6 999.0 999.0 99.0 99.00
2007 09 08 08 00 287  7.7  8.7  0.51  2.86  3.07 999 1013.9  16.3 999.0 999.0 99.0 99.00
2007 09 08 09 00 283  7.2  8.1  0.48  3.23  3.25 999 1014.1  16.1 999.0 999.0 99.0 99.00
2007 09 08 10 00 285  7.3  8.4  0.48  3.45  3.26 999 1014.5  15.8 999.0 999.0 99.0 99.00
2007 09 08 11 00 289  7.3  8.3  0.48  3.57  3.31 999 1014.9  15.5 999.0 999.0 99.0 99.00
2007 09 08 12 00 303  6.9  7.7  0.49  4.00  3.41 999 1015.5  15.2 999.0 999.0 99.0 99.00
2007 09 08 13 00 306  7.5  8.3  0.54  3.85  3.41 999 1016.9  15.0 999.0 999.0 99.0 99.00
2007 09 08 14 00 317  5.8  6.6 99.00 99.00 99.00 999 1018.1  14.8 999.0 999.0 99.0 99.00
2007 09 08 15 00 328  5.2  6.3  0.60  4.17  3.53 999 1018.3  14.6 999.0 999.0 99.0 99.00
2007 09 08 16 00 301  5.4  6.2  0.49  4.35  3.57 999 1018.8  14.4 999.0 999.0 99.0 99.00
2007 09 08 17 00 295  4.5  5.1  0.50  4.00  3.56 999 1019.3  14.3 999.0 999.0 99.0 99.00
2007 09 08 18 00 292  5.2  6.2  0.44  3.85  3.41 999 1019.5  14.6 999.0 999.0 99.0 99.00
2007 09 08 19 00 292  3.8  4.5  0.41  3.57  3.27 999 1019.2  14.9 999.0 999.0 99.0 99.00
2007 09 08 20 00 309  2.9  3.6  0.34  3.33  3.20 999 1019.1  15.3 999.0 999.0 99.0 99.00
2007 09 08 21 00 289  3.6  4.3  0.30  3.03  3.09 999 1019.0  15.0 999.0 999.0 99.0 99.00
2007 09 08 22 00 265  3.6  4.1  0.25  3.23  3.02 999 1019.2  15.0 999.0 999.0 99.0 99.00
2007 09 08 23 00 293  2.5  3.1  0.23  2.70  3.01 999 1019.1  15.1 999.0 999.0 99.0 99.00
2007 09 09 00 00 285  3.3  3.8  0.18  2.63  3.08 999 1020.1  15.3 999.0 999.0 99.0 99.00
2007 09 09 01 00 299  3.4  4.1  0.00  0.00  0.00 999 1020.1  15.3 999.0 999.0 99.0 99.00
2007 09 09 02 00  13  3.7  4.3  0.00  0.00  0.00 999 1020.1  15.4 999.0 999.0 99.0 99.00
2007 09 09 03 00  35  3.6  4.2  0.00  0.00  0.00 999 1020.2  15.5 999.0 999.0 99.0 99.00
2007 09 09 04 00  28  5.4  6.1  0.00  0.00  0.00 999 1019.8  15.2 999.0 999.0 99.0 99.00
2007 09 09 05 00  85  5.6  6.6  0.00  0.00  0.00 999 1020.5  15.0 999.0 999.0 99.0 99.00
2007 09 09 06 00  78  4.7  5.5  0.33  2.94  2.87 999 1020.4  14.9 999.0 999.0 99.0 99.00
2007 09 09 07 00  78  5.5  6.4  0.53  3.57  3.36 999 1019.9  14.7 999.0 999.0 99.0 99.00
2007 09 09 08 00  72  4.7  5.6  0.57  4.00  3.51 999 1020.1  14.6 999.0 999.0 99.0 99.00
2007 09 09 09 00  72  5.3  6.0  0.59  4.17  3.67 999 1020.1  14.0 999.0 999.0 99.0 99.00
2007 09 09 10 00  32 11.2 12.9  0.86  4.00  3.60 999 1020.3  12.9 999.0 999.0 99.0 99.00
2007 09 09 11 00  45 11.1 12.7  1.26  4.76  4.04 999 1020.4  13.0 999.0 999.0 99.0 99.00
2007 09 09 12 00  48 10.0 11.7  1.39  5.00  4.29 999 1020.9  12.9 999.0 999.0 99.0 99.00
2007 09 09 13 00  45  8.8 10.3  1.45  5.56  4.47 999 1021.9  12.8 999.0 999.0 99.0 99.00
2007 09 09 14 00  36  8.9 10.6  1.42  5.26  4.60 999 1022.4  13.0 999.0 999.0 99.0 99.00
2007 09 09 15 00  29  9.0 10.7  1.45  5.56  4.42 999 1023.2  12.4 999.0 999.0 99.0 99.00
2007 09 09 16 00  33  8.5 10.2  1.27  5.56  4.46 999 1023.7  12.5 999.0 999.0 99.0 99.00
2007 09 09 17 00  41  8.0  9.5  1.22  5.88  4.39 999 1024.2  12.4 999.0 999.0 99.0 99.00
2007 09 09 18 00  51  6.9  8.4  1.15  5.88  4.32 999 1024.6  12.4 999.0 999.0 99.0 99.00
2007 09 09 19 00  55  6.9  8.5  1.13  5.88  4.33 999 1024.6  12.5 999.0 999.0 99.0 99.00
2007 09 09 20 00  60  6.1  7.5  1.12  5.88  4.36 999 1024.7  13.0 999.0 999.0 99.0 99.00
2007 09 09 21 00  72  4.1  5.5  1.04  5.26  4.46 999 1024.8  13.1 999.0 999.0 99.0 99.00
2007 09 09 22 00  78  4.0  5.0  0.90  5.88  4.39 999 1024.1  13.1 999.0 999.0 99.0 99.00
2007 09 09 23 00 101  3.9  5.0  0.86  6.25  4.49 999 1024.0  13.1 999.0 999.0 99.0 99.00
2007 09 10 00 00 109  2.5  3.6  0.93  5.88  4.63 999 1024.3  13.0 999.0 999.0 99.0 99.00
2007 09 10 01 00 124  3.1  4.0  0.91  5.88  4.82 999 1024.2  13.0 999.0 999.0 99.0 99.00
2007 09 10 02 00 112  2.0  2.7  0.87  5.88  4.85 999 1024.3  13.1 999.0 999.0 99.0 99.00
2007 09 10 03 00 139  1.5  2.0  0.81  5.88  4.72 999 1024.2  13.0 999.0 999.0 99.0 99.00
2007 09 10 04 00 150  1.6  2.9  0.69  5.88  4.64 999 1024.5  13.2 999.0 999.0 99.0 99.00
2007 09 10 05 00 151  1.1  2.0  0.70  5.56  4.66 999 1024.3  13.3 999.0 999.0 99.0 99.00
2007 09 10 06 00 173  2.3  3.1  0.60  5.00  4.42 999 1024.3  13.3 999.0 999.0 99.0 99.00
2007 09 10 07 00 184  2.5  3.3  0.49  5.26  4.27 999 1024.1  13.4 999.0 999.0 99.0 99.00
2007 09 10 08 00 200  2.4  3.1  0.44  5.26  4.31 999 1023.8  13.5 999.0 999.0 99.0 99.00
2007 09 10 09 00 204  2.8  3.9  0.43  5.26  4.34 999 1023.0  13.4 999.0 999.0 99.0 99.00
2007 09 10 10 00 192  3.7  5.0  0.35  5.00  4.26 999 1022.6  13.4 999.0 999.0 99.0 99.00
2007 09 10 11 00 196  4.4  5.7  0.32  5.26  4.19 999 1023.0  13.4 999.0 999.0 99.0 99.00
2007 09 10 12 00 201  5.3  6.4  0.27  4.55  4.20 999 1023.2  13.6 999.0 999.0 99.0 99.00
2007 09 10 13 00 214  6.0  7.1  0.23  2.50  3.54 999 1022.9  13.5 999.0 999.0 99.0 99.00
2007 09 10 14 00 221  7.5  8.6  0.40  2.86  2.97 999 1022.4  13.2 999.0 999.0 99.0 99.00
2007 09 10 15 00 203  6.5  7.6  0.54  3.23  3.20 999 1021.8  12.9 999.0 999.0 99.0 99.00
2007 09 10 16 00 238  6.2  7.4  0.47  3.57  3.28 999 1021.3  13.6 999.0 999.0 99.0 99.00
2007 09 10 17 00 240  5.8  7.1  0.49  3.70  3.30 999 1020.7  13.7 999.0 999.0 99.0 99.00
2007 09 10 18 00 224  5.9  7.1 99.00 99.00 99.00 999 1019.9  13.9 999.0 999.0 99.0 99.00
2007 09 10 19 00 221  6.3  7.7  0.44  3.23  3.14 999 1019.1  13.8 999.0 999.0 99.0 99.00
2007 09 10 20 00 212  5.9  6.6  0.53  3.33  3.19 999 1017.9  14.1 999.0 999.0 99.0 99.00
2007 09 10 21 00 203  6.4  7.5  0.57  3.57  3.22 999 1016.9  14.5 999.0 999.0 99.0 99.00
2007 09 10 22 00 199  7.1  8.5  0.54  3.45  3.17 999 1015.6  14.9 999.0 999.0 99.0 99.00
2007 09 10 23 00 197  6.7  8.1  0.50  3.33  3.16 999 1014.6  15.5 999.0 999.0 99.0 99.00
2007 09 11 00 00 192  6.1  7.1  0.49  3.13  3.09 999 1013.8  15.5 999.0 999.0 99.0 99.00
2007 09 11 01 00 189  5.9  6.6  0.47  3.23  3.13 999 1013.1  15.8 999.0 999.0 99.0 99.00
2007 09 11 02 00 186  6.8  7.7  0.41  3.23  3.12 999 1012.3  16.1 999.0 999.0 99.0 99.00
2007 09 11 03 00 193  8.8 10.4  0.49  3.23  3.07 999 1010.8  16.2 999.0 999.0 99.0 99.00
2007 09 11 04 00 207 10.3 12.0  0.76  3.33  3.28 999 1009.5  16.1 999.0 999.0 99.0 99.00
2007 09 11 05 00 201 10.9 13.5  1.03  4.17  3.79 999 1007.8  15.7 999.0 999.0 99.0 99.00
2007 09 11 06 00 208 12.3 14.8  1.28  4.76  4.02 999 1006.4  15.5 999.0 999.0 99.0 99.00
2007 09 11 07 00 204 10.7 12.7  1.53  5.26  4.35 999 1004.9  14.5 999.0 999.0 99.0 99.00
2007 09 11 08 00 217 14.4 18.4  1.92  5.56  4.57 999 1003.2  14.4 999.0 999.0 99.0 99.00
2007 09 11 09 00 221 11.7 14.5  2.04  5.56  4.70 999 1002.4  13.9 999.0 999.0 99.0 99.00
2007 09 11 10 00 261 12.5 15.1  2.04  5.56  4.77 999 1001.5  14.1 999.0 999.0 99.0 99.00
2007 09 11 11 00 268 13.6 16.1  2.21  5.56  4.77 999 1001.1  13.5 999.0 999.0 99.0 99.00
2007 09 11 12 00 277 14.7 18.3  2.28  5.88  4.78 999 1000.8  13.3 999.0 999.0 99.0 99.00
2007 09 11 13 00 284 13.8 16.7  2.13  6.25  4.94 999 1000.7  13.0 999.0 999.0 99.0 99.00
2007 09 11 14 00 275 14.6 17.6  2.31  5.88  4.96 999 1000.6  12.5 999.0 999.0 99.0 99.00
2007 09 11 15 00 276 14.6 18.8  2.40  6.67  5.09 999 1001.4  11.9 999.0 999.0 99.0 99.00
2007 09 11 16 00 290 15.9 19.4  2.52  7.14  5.33 999 1001.8  11.5 999.0 999.0 99.0 99.00
2007 09 11 17 00 296 14.4 17.6  2.33  6.67  5.05 999 1003.2  10.7 999.0 999.0 99.0 99.00
2007 09 11 18 00 300 16.2 20.4  2.38  6.67  5.03 999 1003.8  10.2 999.0 999.0 99.0 99.00
2007 09 11 19 00 311 15.4 18.4  2.64  5.88  5.23 999 1005.8  10.2 999.0 999.0 99.0 99.00
2007 09 11 20 00 318 14.4 17.7  2.49  6.25  5.23 999 1007.4  10.3 999.0 999.0 99.0 99.00
2007 09 11 21 00 316 14.8 17.7  2.36  6.25  5.15 999 1008.2  10.5 999.0 999.0 99.0 99.00
2007 09 11 22 00 316 14.2 17.0  2.30  5.88  4.99 999 1009.4   9.7 999.0 999.0 99.0 99.00
2007 09 11 23 00 320 13.4 16.5  2.36  6.25  5.06 999 1011.0   9.8 999.0 999.0 99.0 99.00
2007 09 12 00 00 325 11.0 13.3  2.18  5.88  5.01 999 1013.1   9.6 999.0 999.0 99.0 99.00
2007 09 12 01 00 331 12.5 15.5  2.08  5.88  4.88 999 1014.0   9.5 999.0 999.0 99.0 99.00
2007 09 12 02 00 335 11.0 13.3 99.00 99.00 99.00 999 1015.2   9.2 999.0 999.0 99.0 99.00
2007 09 12 03 00 334 12.0 14.6  1.91  5.26  4.67 999 1015.9   8.8 999.0 999.0 99.0 99.00
2007 09 12 04 00 343  9.7 12.3 99.00 99.00 99.00 999 1016.8   8.3 999.0 999.0 99.0 99.00
2007 09 12 05 00 354 10.5 13.2  1.85  5.26  4.60 999 1017.0   8.2 999.0 999.0 99.0 99.00
2007 09 12 06 00 356  7.8  9.7  1.84  5.56  4.76 999 1018.1   8.1 999.0 999.0 99.0 99.00
2007 09 12 07 00 360  8.5 10.5  1.57  5.26  4.51 999 1018.4   7.7 999.0 999.0 99.0 99.00
2007 09 12 08 00  13  7.8 10.4  1.50  4.55  4.41 999 1019.3   7.2 999.0 999.0 99.0 99.00
2007 09 12 09 00  13  5.8  8.5  1.39  5.26  4.41 999 1020.1   6.9 999.0 999.0 99.0 99.00
2007 09 12 10 00  23  5.5  7.0  1.17  5.26  4.38 999 1020.4   6.9 999.0 999.0 99.0 99.00
2007 09 12 11 00  43  4.5  6.4  0.97  5.00  4.22 999 1020.8   6.9 999.0 999.0 99.0 99.00
2007 09 12 12 00   8  4.1  5.9  0.83  5.00  4.06 999 1021.4   6.6 999.0 999.0 99.0 99.00
2007 09 12 13 00  19  3.4  5.0  0.72  4.55  4.08 999 1021.8   6.6 999.0 999.0 99.0 99.00
2007 09 12 14 00  17  2.4  3.9  0.67  4.55  4.28 999 1022.2   6.7 999.0 999.0 99.0 99.00
2007 09 12 15 00  37  1.2  2.2  0.63  4.55  4.43 999 1022.1   6.9 999.0 999.0 99.0 99.00
2007 09 12 16 00  39  1.4  2.2  0.68  6.25  4.70 999 1022.2   7.0 999.0 999.0 99.0 99.00
2007 09 12 17 00 328  0.9  1.4  0.68  6.67  4.59 999 1022.5   7.3 999.0 999.0 99.0 99.00
2007 09 12 18 00 290  0.3  0.7  0.72  5.88  4.72 999 1022.3   7.7 999.0 999.0 99.0 99.00
2007 09 12 19 00 201  0.4  1.2  0.80  5.56  4.89 999 1021.9   7.9 999.0 999.0 99.0 99.00
2007 09 12 20 00 205  1.2  2.0  0.66  6.67  4.72 999 1021.0   8.0 999.0 999.0 99.0 99.00
2007 09 12 21 00 104  1.9  2.7  0.64  6.25  4.52 999 1020.0   8.0 999.0 999.0 99.0 99.00
2007 09 12 22 00 100  3.8  5.0  0.57  6.25  4.48 999 1019.4   8.2 999.0 999.0 99.0 99.00
2007 09 12 23 00  95  5.0  5.9  0.56  6.25  4.59 999 1018.7   8.3 999.0 999.0 99.0 99.00
2007 09 13 00 00  90  6.9  8.4  0.46  5.88  4.04 999 1017.9   8.6 999.0 999.0 99.0 99.00
2007 09 13 01 00  90  8.8 10.4  0.51  2.86  3.32 999 1017.2   9.0 999.0 999.0 99.0 99.00
2007 09 13 02 00  90  9.7 11.2  0.76  3.57  3.44 999 1016.8   9.2 999.0 999.0 99.0 99.00
2007 09 13 03 00 108 10.5 12.3  0.94  3.85  3.65 999 1015.8  10.2 999.0 999.0 99.0 99.00
2007 09 13 04 00 114  9.9 12.0  1.15  4.35  3.94 999 1014.9  10.1 999.0 999.0 99.0 99.00
2007 09 13 05 00 125  7.9  9.5  1.07  4.35  3.95 999 1014.5  10.3 999.0 999.0 99.0 99.00
2007 09 13 06 00 135  6.8  7.8  1.00  4.55  4.00 999 1013.9  10.7 999.0 999.0 99.0 99.00
2007 09 13 07 00 133  6.9  7.9  0.91  4.76  3.97 999 1012.9  11.0 999.0 999.0 99.0 99.00
2007 09 13 08 00 135  7.6  8.5  0.90  4.76  4.01 999 1011.6  11.3 999.0 999.0 99.0 99.00
2007 09 13 09 00 133  7.6  8.9  0.92  5.00  3.97 999 1010.3  11.4 999.0 999.0 99.0 99.00
2007 09 13 10 00 129  7.4  8.8  0.86  4.76  3.93 999 1009.1  11.7 999.0 999.0 99.0 99.00
2007 09 13 11 00 137  6.8  8.1  0.80  4.17  3.76 999 1008.0  11.7 999.0 999.0 99.0 99.00
2007 09 13 12 00 166  5.1  6.0  0.68  4.17  3.72 999 1007.7  12.1 999.0 999.0 99.0 99.00
2007 09 13 13 00 185  4.8  5.8  0.56  4.00  3.62 999 1007.0  12.4 999.0 999.0 99.0 99.00
2007 09 13 14 00 203  6.8  8.1  0.51  3.57  3.52 999 1006.2  12.5 999.0 999.0 99.0 99.00
2007 09 13 15 00 219  8.5 10.0  0.64  2.86  3.28 999 1006.3  12.4 999.0 999.0 99.0 99.00
2007 09 13 16 00 198  7.6 10.1  0.78  3.85  3.53 999 1005.1  12.1 999.0 999.0 99.0 99.00
2007 09 13 17 00 214 10.1 11.7  0.99  4.76  3.88 999 1005.7  12.5 999.0 999.0 99.0 99.00
2007 09 13 18 00 200  8.3  9.9  1.16  5.00  4.14 999 1004.5  12.2 999.0 999.0 99.0 99.00
2007 09 13 19 00 221  6.3  7.5  0.90  5.26  4.03 999 1005.7  11.7 999.0 999.0 99.0 99.00
2007 09 13 20 00 230  7.4  8.4  0.86  5.00  3.96 999 1005.5  12.0 999.0 999.0 99.0 99.00
2007 09 13 21 00 228  8.0  9.3  0.80  5.00  3.79 999 1005.7  12.2 999.0 999.0 99.0 99.00
2007 09 13 23 00 259  6.8  7.8  0.90  4.55  3.83 999 1006.8  11.8 999.0 999.0 99.0 99.00
2007 09 14 00 00 274  6.7  7.7  0.97  5.26  4.06 999 1007.5  11.4 999.0 999.0 99.0 99.00
2007 09 14 01 00 280  6.8  8.2  0.98  4.76  4.21 999 1008.0  11.4 999.0 999.0 99.0 99.00
