#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 07 15 11 50  77  1.3  1.5  0.09 99.00  2.76 999 1016.0  19.2  18.9 999.0 99.0 99.00
2012 07 15 12 50  31  1.9  2.3  0.08 99.00  2.72 999 1016.3  18.6  18.9 999.0 99.0 99.00
2012 07 15 13 50  36  2.1  2.8  0.06 99.00  2.86 999 1016.9  18.8  19.0 999.0 99.0 99.00
2012 07 15 14 50  52  2.3  3.0  0.05 99.00  3.16 999 1016.7  18.3  19.1 999.0 99.0 99.00
2012 07 15 15 50  56  2.1  2.6  0.11 99.00  2.74 999 1016.7  18.1  19.2 999.0 99.0 99.00
2012 07 15 16 50  50  1.2  1.7  0.10 99.00  2.72 999 1017.0  17.8  19.5 999.0 99.0 99.00
2012 07 15 17 50  78  1.6  2.3  0.11 99.00  2.74 999 1016.6  17.9  19.9 999.0 99.0 99.00
2012 07 15 18 50 139  2.7  3.4  0.10 99.00  2.80 999 1016.6  18.1  20.1 999.0 99.0 99.00
2012 07 15 19 50  75  0.8  1.3  0.09 99.00  2.92 999 1016.5  18.3  20.5 999.0 99.0 99.00
2012 07 15 20 50  17  0.4  0.9  0.09 99.00  2.92 999 1016.3  18.8  21.2 999.0 99.0 99.00
2012 07 15 21 50 180  0.1  0.5  0.08 99.00  2.77 999 1015.9  19.2  20.9 999.0 99.0 99.00
2012 07 15 22 50 175  0.3  0.7  0.07 99.00  2.91 999 1015.8  19.4  20.5 999.0 99.0 99.00
2012 07 15 23 50 171  0.7  1.1  0.06 99.00  2.87 999 1015.7  19.5  21.4 999.0 99.0 99.00
2012 07 16 00 50 118  0.9  1.2  0.06 99.00  2.84 999 1015.5  19.6  21.3 999.0 99.0 99.00
2012 07 16 01 50 152  1.3  1.5  0.05 99.00  2.89 999 1015.3  19.9  20.9 999.0 99.0 99.00
2012 07 16 02 50 150  2.5  2.8  0.05 99.00  3.04 999 1015.3  20.1  20.6 999.0 99.0 99.00
2012 07 16 03 50 166  3.3  3.9  0.04 99.00  3.16 999 1015.4  20.1  20.4 999.0 99.0 99.00
2012 07 16 04 50 139  2.6  3.0  0.04 99.00  3.33 999 1014.8  20.2  20.2 999.0 99.0 99.00
2012 07 16 05 50 159  3.1  3.7  0.09 99.00  3.44 999 1014.2  20.4  20.2 999.0 99.0 99.00
2012 07 16 06 50 128  2.7  3.0  0.05 99.00  3.57 999 1013.4  20.4  20.1 999.0 99.0 99.00
2012 07 16 07 50 145  1.3  1.5  0.04 99.00  3.52 999 1013.0  20.8  20.2 999.0 99.0 99.00
2012 07 16 08 50 139  1.9  2.3  0.06 99.00  3.69 999 1012.2  20.7  20.2 999.0 99.0 99.00
2012 07 16 09 50 114  1.6  2.0  0.04 99.00  3.45 999 1012.1  20.8  20.1 999.0 99.0 99.00
2012 07 16 10 50  63  2.9  3.3  0.04 99.00  3.28 999 1011.8  20.2  20.0 999.0 99.0 99.00
2012 07 16 11 50 115  6.1  6.9  0.04 99.00  2.96 999 1009.9  20.4  19.9 999.0 99.0 99.00
2012 07 16 12 50 116  4.1  4.8  0.12 99.00  2.31 999 1010.2  20.3  19.7 999.0 99.0 99.00
2012 07 16 13 50 127  5.5  6.6  0.10 99.00  2.33 999 1008.7  20.3  19.7 999.0 99.0 99.00
2012 07 16 14 50 133  2.0  3.4  0.18 99.00  2.35 999 1008.4  20.8  19.4 999.0 99.0 99.00
2012 07 16 15 50 118  6.7  7.5  0.24 99.00  2.63 999 1005.8  20.5  19.5 999.0 99.0 99.00
2012 07 16 16 50 140  6.0  6.7  0.22 99.00  2.55 999 1004.7  21.1  19.5 999.0 99.0 99.00
2012 07 16 17 50 185  4.2  4.7  0.19 99.00  2.60 999 1003.8  22.1  19.5 999.0 99.0 99.00
2012 07 16 18 50 302  3.3  4.5  0.26  2.74  2.73 999 1003.4  21.5  19.7 999.0 99.0 99.00
2012 07 16 19 50 241  2.7  3.1  0.28  2.94  2.99 999 1002.7  23.3  20.7 999.0 99.0 99.00
2012 07 16 20 50 301  1.6  2.7  0.34  3.70  3.26 999 1002.7  23.5  21.9 999.0 99.0 99.00
2012 07 16 21 50  36  3.5  4.1  0.29  4.00  3.35 999 1002.8  21.6  21.1 999.0 99.0 99.00
2012 07 16 22 50  70  3.7  4.4  0.26  3.85  3.38 999 1002.9  20.9  20.5 999.0 99.0 99.00
2012 07 16 23 50  52  4.6  5.7  0.27  3.85  3.20 999 1003.0  20.3  20.3 999.0 99.0 99.00
2012 07 17 00 50  50  6.2  7.3  0.34  2.74  2.85 999 1003.3  19.3  20.1 999.0 99.0 99.00
2012 07 17 01 50  57  8.4 10.0  0.75  4.76  3.61 999 1004.0  18.4  19.5 999.0 99.0 99.00
2012 07 17 02 50  55  9.6 11.3  0.83  5.00  3.52 999 1004.7  18.2  18.9 999.0 99.0 99.00
2012 07 17 03 50  51  9.0 10.7  1.02  4.17  3.76 999 1005.7  18.3  18.2 999.0 99.0 99.00
2012 07 17 04 50  59  6.7  8.1  1.07  4.17  3.85 999 1006.0  18.1  17.7 999.0 99.0 99.00
2012 07 17 05 50  34  4.2  4.9  0.90  4.76  3.77 999 1006.8  17.8  17.4 999.0 99.0 99.00
2012 07 17 06 50  46  3.0  3.9  0.77  5.00  3.84 999 1007.2  17.8  17.5 999.0 99.0 99.00
2012 07 17 07 50  33  3.7  4.6  0.68  4.76  3.85 999 1007.3  17.7  17.6 999.0 99.0 99.00
2012 07 17 08 50  14  4.8  5.7  0.58  4.76  3.86 999 1007.8  17.6  17.7 999.0 99.0 99.00
2012 07 17 09 50  14  4.1  4.9  0.57  5.26  3.90 999 1008.5  17.8  17.8 999.0 99.0 99.00
2012 07 17 10 50  24  3.5  4.1  0.56  5.00  4.02 999 1008.8  17.9  17.8 999.0 99.0 99.00
2012 07 17 11 50 357  2.5  3.0  0.53  5.56  4.02 999 1010.1  17.7  17.7 999.0 99.0 99.00
2012 07 17 12 50  15  3.1  3.9  0.52  5.26  4.27 999 1010.6  17.7  17.6 999.0 99.0 99.00
2012 07 17 13 50  12  3.3  3.7  0.52  5.26  4.26 999 1010.8  17.8  17.5 999.0 99.0 99.00
2012 07 17 14 50   1  4.0  4.4  0.61  5.26  4.35 999 1011.5  17.9  17.6 999.0 99.0 99.00
2012 07 17 15 50  41  5.1  5.8  0.60  5.56  4.39 999 1010.1  17.9  17.7 999.0 99.0 99.00
2012 07 17 16 50  48  0.8  1.0  0.65  5.26  4.28 999 1011.9  18.4  17.8 999.0 99.0 99.00
2012 07 17 17 50  20  1.2  1.4  0.63  5.00  4.17 999 1012.1  18.3  18.3 999.0 99.0 99.00
2012 07 17 18 50  52  1.4  1.9  0.56  5.00  4.10 999 1012.4  19.0  19.7 999.0 99.0 99.00
2012 07 17 19 50  81  2.3  2.8  0.51  4.76  3.88 999 1011.9  18.9  18.1 999.0 99.0 99.00
2012 07 17 20 50 145  1.8  2.0  0.43  4.55  3.73 999 1012.6  19.2  19.4 999.0 99.0 99.00
2012 07 17 21 50 176  2.7  3.3  0.39  4.55  3.65 999 1012.3  19.1  19.3 999.0 99.0 99.00
2012 07 17 22 50 216  1.2  1.8  0.30  4.55  3.64 999 1012.4  19.9  19.0 999.0 99.0 99.00
2012 07 17 23 50 243  1.2  1.7  0.24 99.00  3.63 999 1012.8  19.2  19.1 999.0 99.0 99.00
2012 07 18 00 50  15  3.1  3.7  0.21 99.00  3.90 999 1013.5  18.9  19.0 999.0 99.0 99.00
2012 07 18 01 50  51  3.1  4.0  0.22 99.00  3.98 999 1013.6  18.6  18.8 999.0 99.0 99.00
2012 07 18 02 50  72  2.4  2.9  0.19 99.00  4.11 999 1014.1  18.5  18.7 999.0 99.0 99.00
2012 07 18 03 50  43  2.1  2.4  0.20 99.00  4.14 999 1014.3  18.5  18.6 999.0 99.0 99.00
2012 07 18 04 50  46  2.7  3.2  0.18 99.00  4.11 999 1014.7  18.5  18.6 999.0 99.0 99.00
2012 07 18 05 50  38  3.6  4.4  0.16 99.00  3.96 999 1014.7  18.6  18.3 999.0 99.0 99.00
2012 07 18 06 50  57  3.8  4.4  0.19 99.00  3.46 999 1014.8  18.5  18.0 999.0 99.0 99.00
2012 07 18 07 50  62  4.3  4.9  0.21 99.00  3.20 999 1014.9  18.5  18.1 999.0 99.0 99.00
2012 07 18 08 50  59  4.3  4.9  0.29  4.17  3.04 999 1015.0  18.5  18.1 999.0 99.0 99.00
2012 07 18 09 50  73  4.2  5.0  0.25 99.00  3.05 999 1015.7  18.6  18.0 999.0 99.0 99.00
2012 07 18 10 50  75  5.8  6.5  0.25 99.00  2.87 999 1016.2  18.4  17.8 999.0 99.0 99.00
2012 07 18 11 50  80  4.9  5.5  0.28  2.47  2.58 999 1016.7  18.2  17.6 999.0 99.0 99.00
2012 07 18 12 50  81  4.6  5.2  0.29  2.74  2.64 999 1017.0  18.2  17.8 999.0 99.0 99.00
2012 07 18 13 50  73  5.6  6.3  0.30  2.86  2.67 999 1017.0  18.2  17.9 999.0 99.0 99.00
2012 07 18 14 50  81  5.8  6.6  0.39  3.33  2.88 999 1017.1  18.4  18.1 999.0 99.0 99.00
2012 07 18 15 50  82  6.0  7.3  0.41  3.33  2.94 999 1017.2  18.4  18.2 999.0 99.0 99.00
2012 07 18 16 50  76  5.9  6.7  0.43  3.70  3.11 999 1017.7  18.3  18.2 999.0 99.0 99.00
2012 07 18 17 50  63  5.9  7.0  0.43  3.33  3.15 999 1017.7  18.1  18.3 999.0 99.0 99.00
2012 07 18 18 50  65  7.4  8.3  0.48  3.85  3.31 999 1017.3  17.9  18.5 999.0 99.0 99.00
2012 07 18 19 50  68  7.2  9.0  0.62  3.85  3.45 999 1017.1  17.9  18.5 999.0 99.0 99.00
2012 07 18 20 50  70  8.2  9.4  0.74  4.17  3.66 999 1015.9  18.1  18.5 999.0 99.0 99.00
2012 07 18 21 50  68  9.7 11.7  0.87  4.17  3.71 999 1014.5  18.3  18.5 999.0 99.0 99.00
2012 07 18 22 50  65  8.8 10.0  0.93  4.76  3.83 999 1014.3  18.5  18.4 999.0 99.0 99.00
2012 07 18 23 50  70  7.3  8.9  0.96  4.76  3.85 999 1015.4  18.5  18.3 999.0 99.0 99.00
2012 07 19 00 50  73  6.6  7.8  0.98  4.76  4.03 999 1015.7  18.5  18.2 999.0 99.0 99.00
2012 07 19 01 50  84  6.0  7.3  0.94  4.76  3.97 999 1016.1  18.6  18.0 999.0 99.0 99.00
2012 07 19 02 50  92  5.9  7.0  0.86  4.76  3.85 999 1015.9  18.5  17.9 999.0 99.0 99.00
2012 07 19 03 50  76  5.5  6.3  0.80  4.76  3.85 999 1015.8  18.4  18.0 999.0 99.0 99.00
2012 07 19 04 50  71  5.3  6.2  0.63  4.55  3.57 999 1015.8  18.2  18.0 999.0 99.0 99.00
2012 07 19 05 50  76  5.7  6.7  0.51  4.17  3.34 999 1015.7  18.1  18.0 999.0 99.0 99.00
2012 07 19 06 50  72  5.0  5.9  0.46  4.17  3.19 999 1016.1  18.1  18.0 999.0 99.0 99.00
2012 07 19 07 50  71  6.0  7.1  0.42  3.70  3.06 999 1016.0  18.0  18.0 999.0 99.0 99.00
2012 07 19 08 50  68  5.3  6.3  0.42  3.23  3.04 999 1016.3  18.0  18.0 999.0 99.0 99.00
2012 07 19 09 50  63  5.8  6.5  0.41  3.70  3.11 999 1016.7  18.1  18.1 999.0 99.0 99.00
2012 07 19 10 50  78  5.8  7.0  0.43  3.13  3.11 999 1017.2  18.2  18.1 999.0 99.0 99.00
2012 07 19 11 50  83  5.4  6.3  0.41  3.57  3.17 999 1017.5  18.3  18.0 999.0 99.0 99.00
2012 07 19 12 50  78  4.7  5.6  0.43  3.45  3.27 999 1017.6  18.2  18.0 999.0 99.0 99.00
2012 07 19 13 50  75  4.4  5.0  0.43  3.85  3.34 999 1018.2  18.3  18.0 999.0 99.0 99.00
2012 07 19 14 50  58  5.5  6.2  0.39  3.70  3.19 999 1018.5  18.1  18.1 999.0 99.0 99.00
2012 07 19 15 50  60  5.3  6.3  0.43  3.57  3.15 999 1019.1  17.9  18.2 999.0 99.0 99.00
2012 07 19 16 50  62  4.6  5.3  0.42  3.57  3.13 999 1019.2  18.0  18.3 999.0 99.0 99.00
2012 07 19 17 50  63  6.0  6.8  0.46  3.45  3.02 999 1019.1  18.1  18.3 999.0 99.0 99.00
2012 07 19 18 50  55  5.5  6.3  0.44  3.45  2.97 999 1019.3  18.1  18.3 999.0 99.0 99.00
2012 07 19 19 50  66  5.8  6.7  0.42  3.23  2.88 999 1018.9  18.2  18.3 999.0 99.0 99.00
2012 07 19 20 50  66  5.6  6.4  0.46  3.33  2.94 999 1019.0  18.7  18.4 999.0 99.0 99.00
2012 07 19 21 50  52  5.4  6.2  0.48  3.33  3.01 999 1019.3  18.7  18.5 999.0 99.0 99.00
2012 07 19 22 50  66  6.0  7.5  0.46  3.33  3.01 999 1018.9  18.7  18.5 999.0 99.0 99.00
2012 07 19 23 50  77  5.9  7.0  0.45  3.33  3.12 999 1018.2  18.9  18.5 999.0 99.0 99.00
2012 07 20 00 50  79  4.8  5.5  0.44  3.70  3.28 999 1018.1  19.0  18.6 999.0 99.0 99.00
2012 07 20 01 50  84  4.0  4.6  0.43  4.00  3.28 999 1018.2  18.8  18.6 999.0 99.0 99.00
2012 07 20 02 50  84  2.8  3.5  0.39  4.00  3.44 999 1018.7  18.6  18.5 999.0 99.0 99.00
2012 07 20 03 50  84  3.8  4.4  0.38  4.35  3.57 999 1018.5  18.5  18.4 999.0 99.0 99.00
2012 07 20 04 50  85  2.7  3.2  0.31  4.17  3.47 999 1018.8  18.6  18.4 999.0 99.0 99.00
2012 07 20 05 50  96  1.8  2.1  0.30  4.00  3.45 999 1018.8  18.4  18.4 999.0 99.0 99.00
2012 07 20 06 50 126  2.7  3.4  0.30  3.85  3.33 999 1018.5  18.5  18.4 999.0 99.0 99.00
2012 07 20 07 50 132  2.8  3.3  0.25 99.00  3.14 999 1018.4  18.3  18.4 999.0 99.0 99.00
2012 07 20 08 50 134  2.0  2.5  0.24 99.00  3.00 999 1018.5  18.2  18.3 999.0 99.0 99.00
2012 07 20 09 50 157  2.0  2.4  0.21 99.00  2.88 999 1018.6  18.1  18.3 999.0 99.0 99.00
2012 07 20 10 50 243  1.5  1.8  0.19 99.00  2.73 999 1019.3  18.2  18.3 999.0 99.0 99.00
2012 07 20 11 50 155  2.7  3.5  0.18 99.00  2.74 999 1018.6  18.2  18.3 999.0 99.0 99.00
2012 07 20 12 50 174  4.9  5.8  0.18 99.00  2.63 999 1018.1  18.6  18.3 999.0 99.0 99.00
2012 07 20 13 50 207  5.6  6.6  0.31  2.94  2.68 999 1018.2  18.7  18.3 999.0 99.0 99.00
2012 07 20 14 50 219  5.9  7.1  0.33  2.86  2.75 999 1018.2  18.8  18.4 999.0 99.0 99.00
2012 07 20 15 50 203  4.1  4.8  0.33  2.74  2.82 999 1017.9  18.8  18.6 999.0 99.0 99.00
2012 07 20 16 50 224  4.0  4.7  0.36  3.23  2.93 999 1018.5  19.1  18.7 999.0 99.0 99.00
2012 07 20 17 50 185  2.2  2.6  0.33  3.45  2.93 999 1017.4  19.3  18.9 999.0 99.0 99.00
2012 07 20 18 50 181  2.6  3.1  0.27  3.33  2.95 999 1016.3  19.6  19.4 999.0 99.0 99.00
2012 07 20 19 50 197  5.3  6.3  0.25  3.45  2.87 999 1015.5  20.9  19.3 999.0 99.0 99.00
2012 07 20 20 50 217  5.4  6.2  0.22 99.00  2.77 999 1015.1  21.7  19.2 999.0 99.0 99.00
2012 07 20 21 50 204  5.1  5.6  0.24 99.00  2.67 999 1014.0  21.6  19.1 999.0 99.0 99.00
2012 07 20 22 50 198  5.2  6.0  0.24 99.00  2.62 999 1013.6  22.3  19.2 999.0 99.0 99.00
2012 07 20 23 50 192  4.6  5.2  0.24 99.00  2.71 999 1013.2  21.8  19.1 999.0 99.0 99.00
2012 07 21 00 50 200  6.4  7.0  0.26  3.13  2.75 999 1012.7  22.0  19.1 999.0 99.0 99.00
2012 07 21 01 50 198  6.6  7.6  0.31  3.03  2.91 999 1012.4  21.9  19.0 999.0 99.0 99.00
2012 07 21 02 50 198  7.7  8.6  0.44  3.45  3.12 999 1012.2  22.0  19.0 999.0 99.0 99.00
2012 07 21 03 50 208  8.3  9.6  0.64  3.85  3.43 999 1012.5  21.9  18.9 999.0 99.0 99.00
2012 07 21 04 50 214  8.3  9.4  0.79  3.85  3.60 999 1012.6  21.5  18.8 999.0 99.0 99.00
2012 07 21 05 50 210  7.7  8.7  0.81  4.17  3.61 999 1012.6  20.9  18.7 999.0 99.0 99.00
2012 07 21 06 50 214  8.5  9.7  0.74  4.35  3.57 999 1012.0  21.0  18.7 999.0 99.0 99.00
2012 07 21 08 50 250  5.1  5.9  0.73  4.17  3.58 999 1012.3  20.2  18.8 999.0 99.0 99.00
2012 07 21 09 50 267  2.9  3.8  0.59  4.55  3.48 999 1012.7  19.7  18.8 999.0 99.0 99.00
2012 07 21 10 50 244  2.5  2.7  0.52  4.00  3.44 999 1013.8  20.0  18.8 999.0 99.0 99.00
2012 07 21 11 50 306  3.3  4.1  0.51  4.00  3.51 999 1014.9  20.8  18.8 999.0 99.0 99.00
2012 07 21 12 50 336  4.6  5.1  0.42  4.17  3.49 999 1015.1  20.2  18.8 999.0 99.0 99.00
2012 07 21 13 50 282  2.5  3.3  0.33  3.70  3.37 999 1015.9  19.9  18.9 999.0 99.0 99.00
2012 07 21 14 50 315  3.1  3.4  0.32  4.00  3.45 999 1016.0  19.8  19.0 999.0 99.0 99.00
2012 07 21 15 50 343  3.7  4.2  0.26  3.85  3.17 999 1015.8  19.9  19.2 999.0 99.0 99.00
2012 07 21 16 50 290  1.7  2.2  0.24 99.00  3.06 999 1016.3  21.1  19.6 999.0 99.0 99.00
2012 07 21 17 50 237  2.1  2.6  0.23 99.00  3.13 999 1016.3  21.0  20.0 999.0 99.0 99.00
2012 07 21 18 50 217  2.3  2.7  0.24 99.00  3.18 999 1016.1  20.4  20.2 999.0 99.0 99.00
2012 07 21 19 50 227  4.1  4.8  0.19 99.00  3.03 999 1015.9  20.9  20.2 999.0 99.0 99.00
2012 07 21 20 50 198  4.8  5.5  0.17 99.00  2.93 999 1015.6  20.8  20.1 999.0 99.0 99.00
2012 07 21 21 50 202  5.2  6.2  0.19 99.00  2.62 999 1015.2  20.7  20.0 999.0 99.0 99.00
2012 07 21 22 50 199  5.0  5.7  0.18 99.00  2.53 999 1014.9  20.8  20.0 999.0 99.0 99.00
2012 07 21 23 50 209  4.3  4.8  0.18 99.00  2.45 999 1014.8  20.9  19.8 999.0 99.0 99.00
2012 07 22 00 50 192  2.9  3.2  0.18 99.00  2.42 999 1015.0  20.6  19.6 999.0 99.0 99.00
2012 07 22 01 50 181  2.5  2.8  0.16 99.00  2.43 999 1015.1  20.6  19.7 999.0 99.0 99.00
2012 07 22 02 50 189  2.5  2.9  0.16 99.00  2.63 999 1015.6  20.2  19.6 999.0 99.0 99.00
2012 07 22 03 50 199  2.0  2.3  0.15 99.00  2.59 999 1015.5  20.1  19.6 999.0 99.0 99.00
2012 07 22 04 50 152  1.8  2.3  0.12 99.00  2.60 999 1015.4  19.7  19.5 999.0 99.0 99.00
2012 07 22 05 50 168  2.3  2.6  0.14 99.00  2.82 999 1015.4  20.2  19.5 999.0 99.0 99.00
2012 07 22 06 50 175  3.1  3.4  0.11 99.00  2.85 999 1015.3  20.0  19.5 999.0 99.0 99.00
2012 07 22 07 50 191  2.1  2.4  0.08 99.00  3.13 999 1015.4  20.1  19.5 999.0 99.0 99.00
2012 07 22 08 50 180  2.2  2.5  0.08 99.00  3.29 999 1015.4  19.7  19.4 999.0 99.0 99.00
2012 07 22 09 50 177  3.8  4.3  0.07 99.00  3.42 999 1015.3  19.8  19.3 999.0 99.0 99.00
2012 07 22 10 50 183  3.8  4.4  0.07 99.00  3.31 999 1015.0  19.9  19.3 999.0 99.0 99.00
2012 07 22 11 50 176  3.8  4.4  0.08 99.00  2.71 999 1015.1  19.8  19.2 999.0 99.0 99.00
2012 07 22 12 50 198  5.0  6.2  0.12 99.00  2.39 999 1015.6  20.1  19.2 999.0 99.0 99.00
2012 07 22 13 50 194  3.6  4.0  0.11 99.00  2.44 999 1015.5  19.9  19.2 999.0 99.0 99.00
2012 07 22 14 50 207  3.1  3.4  0.12 99.00  2.46 999 1015.4  19.8  19.4 999.0 99.0 99.00
2012 07 22 15 50 202  2.9  3.3  0.10 99.00  2.44 999 1015.0  20.1  19.6 999.0 99.0 99.00
2012 07 22 16 50 148  1.6  1.9  0.11 99.00  2.55 999 1014.5  20.3  20.1 999.0 99.0 99.00
2012 07 22 17 50 118  1.9  2.5  0.13 99.00  2.58 999 1014.0  20.6  20.5 999.0 99.0 99.00
2012 07 22 18 50 115  1.7  2.3  0.12 99.00  2.67 999 1014.1  21.2  21.0 999.0 99.0 99.00
2012 07 22 19 50  89  2.1  2.4  0.11 99.00  2.66 999 1013.2  21.1  21.0 999.0 99.0 99.00
2012 07 22 20 50 101  2.3  2.7  0.10 99.00  2.72 999 1012.6  21.6  21.2 999.0 99.0 99.00
2012 07 22 21 50  84  3.6  4.1  0.09 99.00  2.94 999 1011.8  22.1  21.1 999.0 99.0 99.00
2012 07 22 22 50 101  3.5  3.9  0.07 99.00  2.86 999 1010.9  22.4  20.9 999.0 99.0 99.00
2012 07 22 23 50 114  4.3  4.8  0.08 99.00  2.56 999 1010.0  21.9  20.7 999.0 99.0 99.00
2012 07 23 00 50 131  6.4  7.3  0.17 99.00  2.33 999 1008.4  22.1  20.4 999.0 99.0 99.00
2012 07 23 01 50  89  1.8  3.4  0.28  2.60  2.50 999 1009.0  21.5  20.2 999.0 99.0 99.00
2012 07 23 02 50  77  2.3  3.1  0.27  2.47  2.64 999 1009.1  22.0  20.1 999.0 99.0 99.00
2012 07 23 03 50 207  2.0  2.4  0.23 99.00  2.59 999 1009.0  21.6  19.8 999.0 99.0 99.00
2012 07 23 05 50 167  3.0  4.6  0.20 99.00  2.59 999 1008.2  21.4  19.8 999.0 99.0 99.00
2012 07 23 06 50 205  2.8  3.3  0.23 99.00  2.65 999 1007.7  21.1  19.8 999.0 99.0 99.00
2012 07 23 07 50 226  5.8  6.4  0.27  2.86  2.67 999 1007.5  21.4  19.8 999.0 99.0 99.00
2012 07 23 08 50 234  8.0  9.3  0.33  3.33  2.78 999 1007.5  21.7  19.7 999.0 99.0 99.00
2012 07 23 09 50 253  7.5  8.7  0.43  2.60  2.80 999 1008.1  21.0  19.5 999.0 99.0 99.00
2012 07 23 10 50 252  6.8  7.7  0.54  3.23  2.95 999 1008.6  20.7  19.5 999.0 99.0 99.00
2012 07 23 11 50 272  7.6  8.4  0.60  3.57  3.18 999 1008.8  20.9  19.3 999.0 99.0 99.00
2012 07 23 12 50 287  6.9  7.9  0.54  3.70  3.17 999 1009.1  20.5  19.2 999.0 99.0 99.00
2012 07 23 13 50 277  6.9  7.6  0.49  4.00  3.08 999 1009.6  20.2  19.0 999.0 99.0 99.00
2012 07 23 14 50 281  6.9  7.9  0.48  4.00  3.05 999 1009.8  20.3  18.9 999.0 99.0 99.00
2012 07 23 15 50 279  6.4  7.3  0.45  4.17  3.16 999 1010.4  20.6  19.2 999.0 99.0 99.00
2012 07 23 16 50 270  6.2  7.2  0.50  4.35  3.46 999 1010.8  20.5  19.4 999.0 99.0 99.00
2012 07 23 17 50 281  6.5  7.9  0.48  4.35  3.53 999 1010.9  21.7  19.5 999.0 99.0 99.00
2012 07 23 18 50 237  5.1  5.9  0.46  4.17  3.61 999 1011.5  20.8  19.6 999.0 99.0 99.00
2012 07 23 19 50 214  3.0  3.8  0.47  4.17  3.58 999 1011.7  21.2  19.7 999.0 99.0 99.00
2012 07 23 20 50 267  2.5  3.1  0.45  4.00  3.47 999 1011.7  21.0  19.7 999.0 99.0 99.00
2012 07 23 21 50 273  1.7  2.7  0.39  3.57  3.34 999 1012.2  21.4  20.0 999.0 99.0 99.00
2012 07 23 22 50 301  1.5  2.2  0.39  3.33  3.30 999 1012.5  22.0  19.8 999.0 99.0 99.00
2012 07 23 23 50 266  2.0  3.1  0.34  3.33  3.14 999 1012.9  21.1  19.7 999.0 99.0 99.00
2012 07 24 00 50 236  3.2  3.5  0.34  3.03  3.04 999 1013.2  21.4  19.7 999.0 99.0 99.00
2012 07 24 01 50 240  3.6  3.9  0.32  3.03  2.97 999 1013.5  20.8  19.7 999.0 99.0 99.00
2012 07 24 02 50 254  3.8  4.2  0.26  2.86  2.79 999 1013.7  20.9  19.7 999.0 99.0 99.00
2012 07 24 03 50 264  2.9  3.3  0.25 99.00  2.72 999 1014.0  20.3  19.6 999.0 99.0 99.00
2012 07 24 04 50 291  2.8  3.4  0.17 99.00  2.66 999 1014.0  20.5  19.6 999.0 99.0 99.00
2012 07 24 05 50 350  3.6  3.9  0.14 99.00  2.79 999 1013.9  20.7  19.6 999.0 99.0 99.00
2012 07 24 06 50  10  4.8  5.2  0.09 99.00  2.92 999 1014.1  20.9  19.6 999.0 99.0 99.00
2012 07 24 07 50  22  5.7  6.6  0.08 99.00  2.99 999 1014.5  20.6  19.7 999.0 99.0 99.00
2012 07 24 08 50  47  5.1  5.8  0.16 99.00  2.34 999 1015.1  20.3  19.7 999.0 99.0 99.00
2012 07 24 09 50  71  4.4  5.2  0.27  2.47  2.45 999 1015.8  19.8  19.7 999.0 99.0 99.00
2012 07 24 10 50  84  4.8  5.3  0.28  2.74  2.60 999 1016.1  19.8  19.6 999.0 99.0 99.00
2012 07 24 11 50 116  3.6  4.1  0.27  3.13  2.84 999 1016.5  19.9  19.6 999.0 99.0 99.00
2012 07 24 12 50 125  2.3  2.6  0.19 99.00  2.94 999 1017.1  19.7  19.4 999.0 99.0 99.00
2012 07 24 13 50 129  3.0  3.4  0.18 99.00  3.05 999 1017.3  19.8  19.3 999.0 99.0 99.00
2012 07 24 14 50 155  2.1  2.4  0.18 99.00  3.15 999 1017.4  19.7  19.4 999.0 99.0 99.00
2012 07 24 15 50 143  1.5  1.8  0.15 99.00  3.09 999 1017.3  20.0  20.1 999.0 99.0 99.00
2012 07 24 16 50 132  1.3  1.5  0.12 99.00  2.90 999 1017.0  20.4  20.6 999.0 99.0 99.00
2012 07 24 17 50 132  0.8  1.1  0.12 99.00  3.12 999 1016.9  21.1  21.7 999.0 99.0 99.00
2012 07 24 18 50  67  1.2  1.5  0.12 99.00  2.98 999 1016.3  21.4  21.9 999.0 99.0 99.00
2012 07 24 19 50  64  1.8  2.4  0.10 99.00  3.04 999 1015.8  21.6  21.7 999.0 99.0 99.00
2012 07 24 20 50  33  4.3  4.8  0.11 99.00  2.97 999 1015.2  21.7  21.4 999.0 99.0 99.00
2012 07 24 21 50  41  3.1  3.6  0.11 99.00  2.90 999 1015.0  21.8  21.1 999.0 99.0 99.00
2012 07 24 22 50  77  3.2  3.6  0.09 99.00  2.82 999 1014.4  22.0  21.3 999.0 99.0 99.00
2012 07 24 23 50 103  3.3  4.2  0.08 99.00  2.78 999 1014.3  21.8  21.2 999.0 99.0 99.00
2012 07 25 00 50  94  4.1  4.7  0.06 99.00  3.17 999 1013.8  21.7  20.9 999.0 99.0 99.00
2012 07 25 01 50  94  5.2  5.7  0.06 99.00  3.33 999 1013.0  21.3  20.6 999.0 99.0 99.00
2012 07 25 02 50 100  5.5  6.6  0.08 99.00  3.00 999 1012.8  21.2  20.3 999.0 99.0 99.00
2012 07 25 03 50 116  5.8  7.0  0.16 99.00  2.43 999 1012.3  21.0  20.3 999.0 99.0 99.00
