#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 04 13 10 50 147  5.2  5.8  0.28  3.03  2.73 174 1021.8   2.8   2.7 999.0 99.0 99.00
2012 04 13 11 50 143  3.8  4.6  0.29  3.03  2.80 185 1022.0   3.0   2.7 999.0 99.0 99.00
2012 04 13 12 50 155  2.8  3.4  0.26  2.86  2.84 180 1022.6   3.3   2.7 999.0 99.0 99.00
2012 04 13 13 50 153  3.9  4.3  0.26  3.03  2.84 186 1022.3   3.3   2.7 999.0 99.0 99.00
2012 04 13 14 50 157  3.9  4.4  0.26  3.03  2.82 167 1022.0   3.4   2.8 999.0 99.0 99.00
2012 04 13 15 50 137  3.5  4.2  0.28  3.33  2.94 148 1021.8   3.5   2.8 999.0 99.0 99.00
2012 04 13 16 50 144  3.8  4.8  0.24 99.00  2.93 999 1022.0   3.5   2.9 999.0 99.0 99.00
2012 04 13 17 50 135  4.1  4.7  0.27  3.33  2.98 134 1021.3   3.5   2.9 999.0 99.0 99.00
2012 04 13 18 50 124  4.2  4.9  0.29  3.23  2.97 140 1020.8   3.5   2.9 999.0 99.0 99.00
2012 04 13 19 50 108  5.3  6.0  0.31  3.45  3.01 130 1019.6   3.3   2.9 999.0 99.0 99.00
2012 04 13 20 50 112  6.1  6.9  0.38  3.45  2.98 136 1018.7   3.5   2.9 999.0 99.0 99.00
2012 04 13 21 50 114  6.0  7.1  0.42  3.23  2.93 155 1018.1   3.8   2.9 999.0 99.0 99.00
2012 04 13 22 50 102  6.4  7.4  0.46  3.23  3.08 127 1017.0   3.9   2.9 999.0 99.0 99.00
2012 04 13 23 50 107  8.2  9.6  0.57  3.57  3.15 115 1015.6   4.0   2.8 999.0 99.0 99.00
2012 04 14 00 50 109  8.4  9.9  0.72  3.85  3.40 116 1014.7   4.1   2.8 999.0 99.0 99.00
2012 04 14 01 50 119  8.6 10.0  0.83  4.17  3.56 114 1014.3   4.6   2.8 999.0 99.0 99.00
2012 04 14 02 50 126  7.4  8.7  0.98  4.76  3.80 125 1013.5   4.6   2.8 999.0 99.0 99.00
2012 04 14 03 50 149  8.0 10.6  1.06  5.00  4.11 132 1013.3   4.9   2.8 999.0 99.0 99.00
2012 04 14 04 50 166  8.3  9.6  1.10  5.00  4.11 124 1012.5   4.7   2.8 999.0 99.0 99.00
2012 04 14 05 50 147  7.9  9.1  0.97  5.00  3.99 137 1011.6   4.4   2.8 999.0 99.0 99.00
2012 04 14 06 50 140  9.5 11.1  1.09  5.00  4.09 132 1010.7   4.0   2.8 999.0 99.0 99.00
2012 04 14 07 50 143  9.9 11.5  1.15  5.26  3.92 127 1009.9   4.5   2.8 999.0 99.0 99.00
2012 04 14 08 50 139  8.7 10.1  1.19  5.26  4.08 126 1009.2   4.6   2.8 999.0 99.0 99.00
2012 04 14 09 50 145  7.7  8.7  1.15  4.76  4.14 137 1008.5   4.4   2.8 999.0 99.0 99.00
2012 04 14 10 50 146  7.2  8.2  1.25  5.26  4.35 126 1007.9   4.1   2.8 999.0 99.0 99.00
2012 04 14 11 50 160  8.0  9.6  1.31  5.56  4.33 142 1007.5   3.8   2.8 999.0 99.0 99.00
2012 04 14 12 50 150  6.5  7.4  1.14  5.26  4.34 127 1007.2   3.9   2.8 999.0 99.0 99.00
2012 04 14 13 50 150  6.9  7.9  0.94  5.26  4.10 115 1006.3   4.0   2.8 999.0 99.0 99.00
2012 04 14 14 50 153  6.7  7.8  0.93  5.26  4.09 112 1005.5   4.3   2.8 999.0 99.0 99.00
2012 04 14 15 50 157  7.2  8.3  0.86  5.26  4.03 117 1005.2   4.1   2.8 999.0 99.0 99.00
2012 04 14 16 50 193  6.0  7.4  0.73  5.00  3.83 127 1005.1   6.0   2.8 999.0 99.0 99.00
2012 04 14 17 50 222  6.0  6.8  0.89  5.26  4.07 127 1004.5   5.8   2.9 999.0 99.0 99.00
2012 04 14 18 50 218  5.3  6.4  0.76  5.26  4.05 127 1004.4   5.1   2.9 999.0 99.0 99.00
2012 04 14 19 50 226  6.1  7.1  0.84  5.26  3.83 122 1004.0   5.2   3.0 999.0 99.0 99.00
2012 04 14 20 50 255  6.8  8.1  0.79  5.56  3.90 126 1003.6   6.2   2.9 999.0 99.0 99.00
2012 04 14 21 50 259  5.4  6.3  0.78  3.85  3.81 206 1003.9   5.9   2.9 999.0 99.0 99.00
2012 04 14 22 50 262  4.0  4.6  0.72  4.17  3.82 234 1004.6   5.2   2.9 999.0 99.0 99.00
2012 04 14 23 50 255  2.8  3.2  0.67  4.35  3.75 244 1005.0   5.4   2.9 999.0 99.0 99.00
2012 04 15 00 50 280  4.5  5.0  0.57  4.55  3.63 192 1005.4   5.7   2.9 999.0 99.0 99.00
2012 04 15 01 50 289  5.9  6.9  0.60  4.55  3.65 191 1006.5   7.2   2.9 999.0 99.0 99.00
2012 04 15 02 50 239  2.3  3.6  0.54  4.55  3.46 199 1006.8   5.0   2.9 999.0 99.0 99.00
2012 04 15 03 50 196  3.0  4.1  0.52  3.45  3.40 305 1006.7   5.3   2.8 999.0 99.0 99.00
2012 04 15 04 50 267  4.4  5.2  0.48  4.55  3.42 147 1006.5   4.7   2.8 999.0 99.0 99.00
2012 04 15 05 50 235  2.3  2.8  0.46  4.17  3.46 229 1006.4   4.4   2.8 999.0 99.0 99.00
2012 04 15 06 50 209  4.3  4.8  0.40  4.17  3.42 220 1006.9   4.7   2.8 999.0 99.0 99.00
2012 04 15 07 50 219  2.9  3.4  0.39  4.35  3.50 193 1006.9   4.5   2.8 999.0 99.0 99.00
2012 04 15 08 50 228  3.5  3.8  0.35  4.35  3.33 174 1006.5   4.7   2.8 999.0 99.0 99.00
2012 04 15 09 50 212  2.7  3.2  0.32  4.17  3.41 174 1006.9   4.0   2.8 999.0 99.0 99.00
2012 04 15 10 50 243  2.2  2.6  0.29  4.00  3.57 225 1006.7   4.3   2.8 999.0 99.0 99.00
2012 04 15 11 50 199  1.3  2.2  0.31  4.76  3.72 256 1007.0   4.2   2.8 999.0 99.0 99.00
2012 04 15 12 50 180  0.1  0.4  0.28  4.17  3.70 240 1006.8   4.4   2.8 999.0 99.0 99.00
2012 04 15 13 50 283  0.5  0.7  0.25  4.55  3.75 246 1006.8   5.0   2.9 999.0 99.0 99.00
2012 04 15 14 50 300  1.2  1.4  0.23 99.00  3.72 999 1007.3   4.7   2.9 999.0 99.0 99.00
2012 04 15 15 50  17  3.4  3.6  0.21 99.00  3.74 999 1006.3   4.5   3.0 999.0 99.0 99.00
2012 04 15 16 50   4  2.3  2.7  0.20 99.00  3.72 999 1007.8   4.4   3.0 999.0 99.0 99.00
2012 04 15 17 50  44  3.6  4.0  0.19 99.00  3.73 999 1007.1   4.3   3.0 999.0 99.0 99.00
2012 04 15 18 50  59  4.9  5.7  0.17 99.00  3.74 999 1006.5   4.0   3.0 999.0 99.0 99.00
2012 04 15 19 50  39  4.9  5.5  0.16 99.00  3.29 999 1006.4   3.6   2.9 999.0 99.0 99.00
2012 04 15 20 50  60  5.5  6.1  0.19 99.00  2.72 999 1005.6   4.3   2.9 999.0 99.0 99.00
2012 04 15 21 50  61  7.3  8.2  0.24 99.00  2.60 999 1004.0   4.3   2.9 999.0 99.0 99.00
2012 04 15 22 50  37  3.5  4.3  0.33  2.74  2.67  57 1005.2   4.5   2.9 999.0 99.0 99.00
2012 04 15 23 50   4  5.8  6.8  0.29  3.03  2.77  60 1005.5   4.1   2.9 999.0 99.0 99.00
2012 04 16 00 50  43 11.6 14.3  0.52  2.94  2.75  46 1003.5   5.1   2.9 999.0 99.0 99.00
2012 04 16 01 50  33 13.5 16.1  1.11  4.00  3.63  37 1002.6   4.6   2.9 999.0 99.0 99.00
2012 04 16 02 50  34 15.6 18.5  1.74  5.00  4.28  36 1001.7   3.3   2.9 999.0 99.0 99.00
2012 04 16 03 50  44 17.7 21.6  2.32  5.88  5.00  31 1000.2   2.5   2.8 999.0 99.0 99.00
2012 04 16 04 50  44 17.6 21.1  3.22  7.14  5.73  30 1000.1   2.0   2.8 999.0 99.0 99.00
2012 04 16 05 50  45 18.1 21.7  3.57  7.14  6.12  35  998.2   1.6   2.8 999.0 99.0 99.00
2012 04 16 06 50  45 17.0 21.2  3.66  7.69  6.10  39  997.0   1.4   2.8 999.0 99.0 99.00
2012 04 16 07 50  51 17.9 22.5  4.16  8.33  6.59  38  995.6   1.0   2.8 999.0 99.0 99.00
2012 04 16 08 50  49 18.6 23.2  4.39  8.33  6.80  39  994.2   0.8   2.8 999.0 99.0 99.00
2012 04 16 09 50  48 16.1 19.3  4.45  8.33  6.98  40  995.7   0.3   2.8 999.0 99.0 99.00
2012 04 16 10 50  48 16.6 19.8  4.92  9.09  7.10  48  994.1   0.6   2.8 999.0 99.0 99.00
2012 04 16 11 50  50 16.1 20.0  4.11  9.09  6.87  48  994.4  -0.5   2.8 999.0 99.0 99.00
2012 04 16 12 50  37 15.1 18.3  4.75  9.09  7.11  57  996.4  -1.2   2.8 999.0 99.0 99.00
2012 04 16 13 50  38  1.8  2.1  4.46  8.33  6.87  48  996.4  -2.3   2.8 999.0 99.0 99.00
2012 04 16 14 50  26  1.9  2.3  4.23  9.09  6.67  44  998.2  -3.6   2.8 999.0 99.0 99.00
2012 04 16 15 50  26  2.2  2.7  3.79  8.33  6.32  49  999.5  -4.3   2.8 999.0 99.0 99.00
2012 04 16 16 50  20  2.1  2.5 99.00 99.00 99.00 999 1000.8  -5.1   2.8 999.0 99.0 99.00
2012 04 16 17 50  11  2.1  2.4  3.83  8.33  6.47  40 1002.7  -5.7   2.8 999.0 99.0 99.00
2012 04 16 18 50   9  1.8 99.0 99.00 99.00 99.00 999 9999.0  -5.9 999.0 999.0 99.0 99.00
2012 04 16 19 50  18  1.7  2.0 99.00 99.00 99.00 999 1006.3  -5.7   2.8 999.0 99.0 99.00
2012 04 16 20 50   6  1.4  1.8 99.00 99.00 99.00 999 1008.3  -5.4   2.8 999.0 99.0 99.00
2012 04 16 21 50 354  1.3  1.6  3.15  7.69  5.89  48 1010.3  -5.2   2.8 999.0 99.0 99.00
2012 04 16 22 50 357  1.2  1.4  2.61  7.69  5.45  44 1012.3  -5.4   2.8 999.0 99.0 99.00
2012 04 16 23 50 356  1.1  1.3  2.59  7.69  5.34  48 1014.4  -5.4   2.8 999.0 99.0 99.00
2012 04 17 00 50 355  1.1  1.3 99.00 99.00 99.00 999 1016.4  -5.4   2.8 999.0 99.0 99.00
2012 04 17 01 50 360  1.0  1.2 99.00 99.00 99.00 999 1018.2  -4.9   2.8 999.0 99.0 99.00
2012 04 17 02 50   4  1.0  1.1  2.11  5.88  4.97  37 1019.7  -4.7   2.8 999.0 99.0 99.00
2012 04 17 03 50 360  1.0  1.1  1.92  5.88  4.90  17 1021.0  -4.8   2.8 999.0 99.0 99.00
2012 04 17 04 50 356  0.8  1.0  1.73  5.88  4.83  29 1022.0  -4.5   2.8 999.0 99.0 99.00
2012 04 17 05 50 352  0.7  0.9  1.55  5.56  4.66  36 1023.1  -4.5   2.8 999.0 99.0 99.00
2012 04 17 06 50  10  0.7  0.9  1.18  5.26  4.27  32 1023.8  -4.9   2.8 999.0 99.0 99.00
2012 04 17 07 50  22  0.8  1.1  1.14  5.56  4.17  53 1024.6  -5.2   2.8 999.0 99.0 99.00
2012 04 17 08 50  22  0.6  0.8  0.99  5.00  4.07  33 1025.2  -5.2   2.8 999.0 99.0 99.00
2012 04 17 09 50  36  0.3  0.7  0.92  4.55  4.04  20 1025.7  -5.1   2.7 999.0 99.0 99.00
2012 04 17 10 50 180  0.0  0.1  0.77  4.35  3.96  30 1026.8  -5.0   2.7 999.0 99.0 99.00
2012 04 17 11 50 180  0.0  0.1  0.66  4.35  3.85  36 1027.5  -4.1   2.7 999.0 99.0 99.00
2012 04 17 12 50 180  0.0  0.0  0.53  4.17  3.71  52 1028.2  -3.2   2.7 999.0 99.0 99.00
2012 04 17 13 50 180  0.0  0.0  0.43  4.35  3.65  60 1028.9  -3.1   2.7 999.0 99.0 99.00
2012 04 17 14 50 239  0.2  0.8  0.39  4.35  3.61  67 1029.3  -3.4   2.9 999.0 99.0 99.00
2012 04 17 15 50 200  0.8  1.3  0.37  4.17  3.56  65 1029.7  -3.1   3.0 999.0 99.0 99.00
2012 04 17 16 50 238  2.8  4.1  0.30  3.85  3.52  70 1029.5  -2.7   3.0 999.0 99.0 99.00
2012 04 17 17 50 214  1.7  3.0  0.24 99.00  3.47 999 1029.0  -2.1   3.0 999.0 99.0 99.00
2012 04 17 18 50 189  3.1  5.3  0.23 99.00  3.48 999 1028.6  -1.8   2.9 999.0 99.0 99.00
2012 04 17 19 50 176  3.6  4.9  0.20 99.00  3.46 999 1028.3  -1.3   2.9 999.0 99.0 99.00
2012 04 17 20 50 175  4.8  6.0  0.18 99.00  3.33 999 1027.9  -1.0   2.9 999.0 99.0 99.00
2012 04 17 21 50 157  4.9  6.0  0.21 99.00  2.74 999 1027.3  -1.0   2.9 999.0 99.0 99.00
2012 04 17 22 50 153  6.2  7.1  0.26  2.60  2.71 182 1027.0  -0.6   2.9 999.0 99.0 99.00
2012 04 17 23 50 155  5.9  7.1  0.39  3.03  2.89 151 1026.5  -0.2   2.9 999.0 99.0 99.00
2012 04 18 00 50 154  7.1  8.5  0.51  3.45  3.25 154 1025.7   0.3   2.9 999.0 99.0 99.00
2012 04 18 01 50 152  7.6  8.8  0.73  3.85  3.50 163 1025.8   0.8   2.9 999.0 99.0 99.00
2012 04 18 02 50 154  7.3  8.9  0.83  4.35  3.79 170 1025.7   1.1   2.8 999.0 99.0 99.00
2012 04 18 03 50 151  6.0  7.1  0.87  4.35  3.79 168 1025.4   1.8   2.9 999.0 99.0 99.00
2012 04 18 04 50 156  7.2  8.9  0.91  4.76  4.01 167 1024.7   2.2   2.9 999.0 99.0 99.00
2012 04 18 05 50 153  6.1  7.7  1.02  5.00  4.11 157 1023.9   2.6   2.9 999.0 99.0 99.00
2012 04 18 06 50 153  6.7  7.7  1.03  5.26  4.27 154 1022.9   2.5   2.8 999.0 99.0 99.00
2012 04 18 07 50 150  7.3  8.5  1.03  5.00  4.26 999 1021.8   2.2   2.8 999.0 99.0 99.00
2012 04 18 08 50 146  7.3  8.9  1.06  5.56  4.35 999 1020.8   2.2   2.8 999.0 99.0 99.00
2012 04 18 09 50 151  8.1  9.6  1.16  5.56  4.42 999 1020.3   2.2   2.8 999.0 99.0 99.00
2012 04 18 10 50 120  7.6  9.1  1.20  5.56  4.53 999 1018.5   2.3   2.8 999.0 99.0 99.00
2012 04 18 11 50 134  9.9 11.4  1.16  5.88  4.45 999 1017.7   2.4   2.8 999.0 99.0 99.00
2012 04 18 12 50 136 11.1 13.1  1.37  5.88  4.64 999 1016.2   2.5   2.8 999.0 99.0 99.00
2012 04 18 13 50 148 11.6 14.6  1.73  5.88  4.99 999 1015.0   2.5   2.8 999.0 99.0 99.00
2012 04 18 14 50 136 11.6 14.3  1.99  5.88  5.26 999 1012.9   2.4   2.8 999.0 99.0 99.00
2012 04 18 15 50 130 12.4 14.8  2.32  6.25  5.44 999 1011.1   1.7   2.8 999.0 99.0 99.00
2012 04 18 16 50 136 12.9 15.2  2.56  6.67  5.78 999 1008.6   2.7   2.8 999.0 99.0 99.00
2012 04 18 17 50 140 12.5 15.0  2.72  7.14  5.99 999 1007.0   2.8   2.8 999.0 99.0 99.00
2012 04 18 18 50 133 11.4 15.0  3.12  7.69  6.23 999 1005.3   2.9   2.7 999.0 99.0 99.00
2012 04 18 19 50 148  5.9  8.2  2.72  7.69  6.15 999 1004.8   3.2   2.7 999.0 99.0 99.00
2012 04 18 20 50 164  1.5  2.3  2.25  7.14  5.63 999 1004.3   3.5   2.7 999.0 99.0 99.00
2012 04 18 21 50 314  7.6  9.3  2.26  7.14  5.99 999 1005.1   3.1   2.7 999.0 99.0 99.00
2012 04 18 22 50 331 10.0 11.8  2.23  7.14  5.86 999 1007.3   2.1   2.7 999.0 99.0 99.00
2012 04 18 23 50 321  9.2 10.8  1.68  7.14  5.02 999 1008.8   2.4   2.8 999.0 99.0 99.00
2012 04 19 00 50 310  7.3  8.7  1.64  7.14  4.86 999 1010.5   2.8   2.8 999.0 99.0 99.00
2012 04 19 01 50 309  8.4  9.7  1.60  7.14  5.15 999 1011.6   2.9   2.8 999.0 99.0 99.00
2012 04 19 02 50 322  9.2 12.0  1.35  7.14  4.62 999 1012.2   2.7   2.8 999.0 99.0 99.00
2012 04 19 03 50 325  7.8  9.7  1.31  4.35  4.50 999 1012.9   2.4   2.8 999.0 99.0 99.00
2012 04 19 04 50 330  7.5  9.8  1.22  4.55  4.36 999 1013.9   2.4   2.8 999.0 99.0 99.00
2012 04 19 05 50 331  7.5  8.8  1.15  4.55  4.31 999 1014.7   2.3   2.8 999.0 99.0 99.00
2012 04 19 06 50 321  9.2 11.3  1.12  4.76  4.20 999 1015.0   2.3   2.8 999.0 99.0 99.00
2012 04 19 07 50 321  9.1 11.4  1.39  5.00  4.45 999 1015.4   2.2   2.8 999.0 99.0 99.00
2012 04 19 08 50 331  8.9 10.5  1.21  4.76  4.22 999 1015.7   2.1   2.8 999.0 99.0 99.00
2012 04 19 09 50 341  9.4 11.0  0.95  4.55  3.93 999 1016.1   2.1   2.9 999.0 99.0 99.00
2012 04 19 10 50 343  8.8 10.4  1.05  4.55  4.01 999 1016.8   1.9   2.9 999.0 99.0 99.00
2012 04 19 11 50 349  8.3  9.5  1.03  4.76  4.00 999 1017.9   1.8   2.9 999.0 99.0 99.00
2012 04 19 12 50 348  7.4  8.6  1.03  4.76  4.06 999 1018.7   1.7   2.9 999.0 99.0 99.00
2012 04 19 13 50   7  7.6  8.7  0.89  4.76  3.95 999 1019.2   1.8   2.9 999.0 99.0 99.00
2012 04 19 14 50  10  6.1  7.1  0.67  4.17  3.65 999 1020.0   1.6   2.9 999.0 99.0 99.00
2012 04 19 15 50  20  5.7  6.7  0.59  4.00  3.50 999 1020.5   1.5   2.9 999.0 99.0 99.00
2012 04 19 16 50  23  4.5  5.8  0.54  3.70  3.46 999 1020.7   1.5   3.0 999.0 99.0 99.00
2012 04 19 17 50  32  4.3  5.2  0.46  4.00  3.40 999 1020.7   1.6   3.0 999.0 99.0 99.00
2012 04 19 18 50  55  3.9  5.0  0.44  3.70  3.32 999 1020.4   1.7   3.0 999.0 99.0 99.00
2012 04 19 19 50  61  3.4  4.2  0.37  3.57  3.32 999 1020.4   1.8   3.0 999.0 99.0 99.00
2012 04 19 20 50  73  3.6  4.4  0.33  3.23  3.28 999 1020.0   1.9   3.0 999.0 99.0 99.00
2012 04 19 21 50  82  3.2  3.8  0.32  3.23  3.29 999 1020.0   2.0   3.0 999.0 99.0 99.00
2012 04 19 22 50  79  3.9  4.5  0.29  3.57  3.27 999 1019.3   2.2   3.0 999.0 99.0 99.00
2012 04 19 23 50  63  4.2  4.9  0.27  3.45  3.15 999 1019.1   2.2   3.0 999.0 99.0 99.00
2012 04 20 00 50  81  4.8  5.7  0.29  3.70  3.14 999 1019.2   2.7   3.0 999.0 99.0 99.00
2012 04 20 01 50  71  5.3  6.4  0.31  2.94  2.99 999 1019.1   2.8   3.0 999.0 99.0 99.00
2012 04 20 02 50  65  5.1  6.0  0.36  3.23  3.13 999 1019.1   2.9   3.0 999.0 99.0 99.00
2012 04 20 03 50  52  4.7  5.4  0.36  3.70  3.18 999 1019.2   2.9   3.0 999.0 99.0 99.00
2012 04 20 04 50  56  4.9  5.7  0.40  3.70  3.23 999 1019.0   2.8   3.0 999.0 99.0 99.00
2012 04 20 05 50  50  5.0  6.2  0.44  3.85  3.25 999 1018.3   2.7   3.0 999.0 99.0 99.00
2012 04 20 06 50  48  5.3  6.0  0.46  3.85  3.28 999 1017.8   2.7   3.0 999.0 99.0 99.00
2012 04 20 07 50  49  5.1  6.1  0.46  4.00  3.31 999 1017.5   2.5   3.0 999.0 99.0 99.00
2012 04 20 08 50  55  4.4  5.0  0.47  4.00  3.38 999 1017.5   2.4   3.0 999.0 99.0 99.00
2012 04 20 09 50  28  5.7  6.5  0.45  4.17  3.38 999 1017.5   2.4   3.0 999.0 99.0 99.00
2012 04 20 10 50  38  5.9  7.1  0.42  3.70  3.24 999 1017.6   2.4   3.0 999.0 99.0 99.00
2012 04 20 11 50  38  5.8  6.9  0.46  4.00  3.20 999 1018.2   2.3   3.0 999.0 99.0 99.00
2012 04 20 12 50  29  5.4  6.3  0.49  3.85  3.30 999 1018.9   2.3   3.0 999.0 99.0 99.00
2012 04 20 13 50  32  6.3  7.2  0.49  3.85  3.31 999 1019.1   2.4   3.0 999.0 99.0 99.00
2012 04 20 14 50  25  5.8  6.9  0.54  3.70  3.27 999 1019.3   2.3   3.0 999.0 99.0 99.00
2012 04 20 15 50  28  5.5  6.4  0.55  3.70  3.40 999 1019.6   2.3   3.1 999.0 99.0 99.00
2012 04 20 16 50  24  5.3  6.0  0.55  4.00  3.41 999 1020.0   2.3   3.1 999.0 99.0 99.00
2012 04 20 17 50  24  4.8  5.6  0.62  4.35  3.63 999 1020.1   2.5   3.1 999.0 99.0 99.00
2012 04 20 18 50  59  3.2  3.7  0.57  4.35  3.71 999 1020.0   2.7   3.1 999.0 99.0 99.00
2012 04 20 19 50  74  2.0  2.5  0.58  4.55  3.82 999 1019.8   2.8   3.1 999.0 99.0 99.00
2012 04 20 20 50  38  1.6  2.2  0.54  4.17  3.82 999 1019.9   2.9   3.2 999.0 99.0 99.00
2012 04 20 21 50  14  2.5  3.0  0.53  4.35  3.84 999 1020.0   2.9   3.1 999.0 99.0 99.00
2012 04 20 22 50  30  2.2  2.8  0.46  4.55  3.77 999 1020.1   3.0   3.1 999.0 99.0 99.00
2012 04 20 23 50  32  1.9  2.4  0.39  4.35  3.74 999 1020.1   3.2   3.1 999.0 99.0 99.00
2012 04 21 00 50  11  0.7  1.0  0.34  4.17  3.69 999 1020.3   2.8   3.1 999.0 99.0 99.00
2012 04 21 01 50 335  1.0  1.2  0.30  4.00  3.62 999 1020.7   2.6   3.0 999.0 99.0 99.00
2012 04 21 02 50 312  2.3  2.7  0.27  3.70  3.61 999 1020.7   2.7   3.0 999.0 99.0 99.00
2012 04 21 03 50 314  3.9  4.9  0.34  3.85  3.67 999 1020.7   2.6   3.0 999.0 99.0 99.00
2012 04 21 04 50 331  3.0  3.7  0.32  3.85  3.62 999 1020.4   2.8   3.0 999.0 99.0 99.00
2012 04 21 05 50 355  2.9  3.3  0.25  3.85  3.42 999 1020.4   2.7   3.0 999.0 99.0 99.00
2012 04 21 06 50  15  2.2  2.6  0.21 99.00  3.36 999 1020.3   2.8   3.0 999.0 99.0 99.00
2012 04 21 07 50  59  4.7  5.4  0.19 99.00  3.32 999 1020.3   2.9   2.9 999.0 99.0 99.00
2012 04 21 08 50  78  6.2  7.1  0.23 99.00  2.81 999 1020.4   2.3   3.0 999.0 99.0 99.00
2012 04 21 09 50  79  6.0  7.1  0.37  2.86  2.91 999 1020.4   1.8   3.0 999.0 99.0 99.00
2012 04 21 10 50  87  5.1  5.9  0.43  3.57  3.17 999 1020.8   1.7   3.0 999.0 99.0 99.00
2012 04 21 11 50  83  4.9  5.6  0.56  3.70  3.60 999 1021.3   1.9   3.0 999.0 99.0 99.00
2012 04 21 12 50  85  5.2  6.1  0.61  4.55  3.81 999 1021.5   1.9   3.0 999.0 99.0 99.00
2012 04 21 13 50  81  5.3  6.2  0.62  4.55  3.74 999 1021.7   1.9   3.0 999.0 99.0 99.00
2012 04 21 14 50  90  5.1  5.9  0.61  5.00  3.73 999 1021.8   1.8   3.0 999.0 99.0 99.00
2012 04 21 15 50  82  5.1  5.8  0.53  4.76  3.59 999 1021.8   1.8   3.0 999.0 99.0 99.00
2012 04 21 16 50  78  4.6  5.5  0.49  4.76  3.59 999 1021.6   1.7   3.0 999.0 99.0 99.00
2012 04 21 17 50  77  4.8  5.7  0.43  4.35  3.44 999 1021.4   1.6   3.0 999.0 99.0 99.00
2012 04 21 18 50  73  4.7  5.5  0.40  4.35  3.32 999 1021.1   1.5   3.0 999.0 99.0 99.00
2012 04 21 19 50  74  3.2  4.0  0.40  4.17  3.28 999 1021.2   1.4   3.0 999.0 99.0 99.00
2012 04 21 20 50  65  3.2  3.9  0.35  3.85  3.33 999 1020.8   1.4   3.0 999.0 99.0 99.00
2012 04 21 21 50  60  3.4  4.2  0.35  3.85  3.38 999 1020.6   1.4   3.0 999.0 99.0 99.00
2012 04 21 22 50  70  2.3  3.0  0.33  4.00  3.36 999 1020.7   1.3   3.0 999.0 99.0 99.00
2012 04 21 23 50  76  2.2  2.8  0.31  3.85  3.35 999 1020.8   1.4   3.0 999.0 99.0 99.00
2012 04 22 00 50  73  2.4  3.2  0.30  3.70  3.50 999 1020.7   1.3   2.9 999.0 99.0 99.00
2012 04 22 01 50  57  3.1  3.9  0.26  3.70  3.46 999 1021.1   1.4   2.9 999.0 99.0 99.00
2012 04 22 02 50  48  2.7  3.3  0.26  3.57  3.49 999 1021.2   1.5   2.9 999.0 99.0 99.00
2012 04 22 03 50  59  2.5  3.0  0.25  4.00  3.45 999 1021.5   1.7   2.8 999.0 99.0 99.00
2012 04 22 04 50  53  2.9  3.5  0.20 99.00  3.46 999 1021.7   2.0   2.8 999.0 99.0 99.00
2012 04 22 05 50  34  1.8  2.2  0.19 99.00  3.38 999 1022.1   2.0   2.8 999.0 99.0 99.00
2012 04 22 06 50  16  1.1  1.3  0.18 99.00  3.35 999 1022.1   2.0   2.8 999.0 99.0 99.00
2012 04 22 07 50 284  1.2  1.5  0.16 99.00  3.29 999 1022.3   2.0   2.8 999.0 99.0 99.00
2012 04 22 08 50 338  2.3  2.5  0.17 99.00  2.97 999 1022.4   2.2   2.8 999.0 99.0 99.00
2012 04 22 09 50 352  3.4  3.9  0.17 99.00  2.88 999 1022.5   2.4   2.8 999.0 99.0 99.00
2012 04 22 10 50 345  3.9  4.4  0.16 99.00  2.80 999 1022.8   2.3   2.8 999.0 99.0 99.00
2012 04 22 11 50  13  3.3  3.7  0.13 99.00  2.69 999 1023.5   2.6   2.8 999.0 99.0 99.00
2012 04 22 12 50  49  4.3  4.8  0.11 99.00  2.72 999 1024.0   3.1   2.8 999.0 99.0 99.00
2012 04 22 13 50  53  3.4  4.0  0.13 99.00  2.47 999 1024.5   3.0   2.9 999.0 99.0 99.00
2012 04 22 14 50  71  2.9  3.3  0.13 99.00  2.59 999 1024.9   3.1   3.0 999.0 99.0 99.00
2012 04 22 15 50  75  2.8  3.6  0.13 99.00  2.61 999 1025.1   3.2   3.0 999.0 99.0 99.00
2012 04 22 16 50  69  2.4  2.8  0.15 99.00  2.66 999 1025.0   3.1   3.0 999.0 99.0 99.00
2012 04 22 17 50  73  2.2  2.5  0.18 99.00  2.73 999 1025.0   3.1   3.1 999.0 99.0 99.00
2012 04 22 18 50  64  2.3  2.8  0.23 99.00  3.00 999 1024.8   3.1   3.1 999.0 99.0 99.00
2012 04 22 19 50  71  2.2  2.7  0.23 99.00  3.04 999 1024.6   3.1   3.1 999.0 99.0 99.00
2012 04 22 20 50  73  1.8  2.3  0.21 99.00  3.05 999 1024.3   3.1   3.1 999.0 99.0 99.00
2012 04 22 21 50  90  0.6  0.8  0.20 99.00  3.00 999 1024.1   3.2   3.1 999.0 99.0 99.00
2012 04 22 22 50 180  0.0  0.1  0.18 99.00  3.12 999 1023.9   4.9   3.1 999.0 99.0 99.00
2012 04 22 23 50 266  0.7  0.8  0.17 99.00  3.15 999 1023.7   3.8   3.0 999.0 99.0 99.00
